evaluations raw_y x0 x1
102 1.9601805056 5.000000 0.835932
103 20.7245569726 -0.926818 0.315984
104 2.0473186599 5.000000 0.278225
105 2.0231552506 5.000000 0.956553
106 13.1506063555 4.225070 4.209789
107 9.2236476454 4.803099 -2.159552
108 0.7472033735 3.802754 1.478839
109 2.1959039603 5.000000 1.160573
110 1.3005186313 3.225086 -0.436692
111 1.9854128902 3.828725 2.027851
112 2.6530250395 2.041844 0.210827
113 2.0001326236 3.996070 -0.726586
114 1.9226247086 5.000000 0.687520
115 6.0867230304 1.166593 0.943362
116 20.9713664000 5.000000 5.000000
117 0.2399357434 4.098762 0.708201
118 7.1715627644 1.216420 -0.556964
119 2.0529395067 5.000000 0.270437
120 1.9522693760 5.000000 0.815150
121 12.5981930606 3.696222 4.183650
122 22.2363167183 4.418268 -4.011316
123 10.3421748476 0.400646 0.753351
124 3.3578059118 2.005857 1.512922
125 33.6753664000 5.000000 -5.000000
126 69.3602422920 -2.517872 -5.000000
127 11.5097738980 4.861246 3.790378
128 74.6299374144 -5.000000 1.284854
129 92.0080534517 -5.000000 4.854224
130 22.3885241410 1.787642 5.000000
131 20.9713664000 5.000000 5.000000
132 1.7763735670 4.835984 0.102184
133 20.9713664000 5.000000 5.000000
134 19.1196837385 3.875560 5.000000
135 1.1671800998 4.665759 0.386554
136 12.5038915259 5.000000 3.888507
137 3.1974494944 2.758517 2.205204
138 26.9603177288 0.802134 5.000000
139 38.1774284271 -2.563012 0.504768
140 3.1621407943 5.000000 1.749764
141 5.6320175787 5.000000 2.561889
142 31.9023981672 3.231100 -5.000000
143 74.7756535178 -5.000000 1.388703
144 38.7263649390 -1.085119 4.714524
145 40.4253273937 0.669939 -5.000000
146 78.5430524129 -5.000000 2.717306
147 85.3313588328 -5.000000 3.970387
148 2.2848690524 5.000000 0.031063
149 33.6753664000 5.000000 -5.000000
150 4.9084582816 5.000000 2.363948
151 12.4022863754 5.000000 -2.602453
152 2.8873124961 5.000000 1.618778
153 2.0649687425 5.000000 0.254304
154 0.0055730639 3.557742 0.586590
155 41.0063546422 -2.469345 2.633801
156 2.1971153411 2.314325 1.347183
157 2.0509451542 5.000000 0.273181
158 8.5926591769 5.000000 3.218371
159 4.3740971578 1.690864 1.456241
160 6.3503185217 5.000000 -1.469659
161 8.4112399640 0.714697 0.689613
162 6.6701035225 1.643479 2.304204
163 2.9565921093 3.247236 -1.044616
164 6.6425660691 4.888858 -1.604961
165 2.3925738601 5.000000 1.322722
166 7.1088567177 3.659296 3.301066
167 3.6399456564 2.131097 1.835099
168 2.3372414260 5.000000 -0.010829
169 2.7434581700 5.000000 -0.272308
170 6.9001673349 2.325451 -1.653637
171 6.0912198321 5.000000 2.677584
172 6.6480015142 3.800690 3.206833
173 5.2584128655 3.741897 2.924776
174 13.5355907249 1.208965 -2.148587
175 10.6541514140 5.000000 3.590579
176 7.9472413339 0.807968 0.901996
177 2.5246471285 4.934978 -0.248384
178 6.8401313935 5.000000 2.853362
179 19.4191976899 -0.792288 0.617925
180 19.1735617872 3.963803 5.000000
181 81.4580484082 -5.000000 3.327812
182 4.6375148754 3.004168 -1.430019
183 20.9713664000 5.000000 5.000000
184 83.3300017928 -5.000000 -2.385084
185 36.7280747114 1.384468 -5.000000
186 3.6989551528 1.947792 1.595082
187 19.2262929993 3.196292 5.000000
188 95.0641632674 -5.000000 -3.931667
189 81.3671951667 -5.000000 -2.040488
190 21.0000626387 2.218483 5.000000
191 20.9713664000 5.000000 5.000000
192 14.1403514310 4.908914 -2.895322
193 23.2876670059 -0.930367 -0.987379
194 0.3086271201 3.066247 0.544894
195 33.6753664000 5.000000 -5.000000
196 87.8877962277 -3.877750 -5.000000
197 6.4738632156 5.000000 -1.498805
198 60.8754791178 -1.781895 -5.000000
199 105.9633664000 -5.000000 -5.000000
200 5.8838829814 5.000000 2.626179
201 74.8579085005 -5.000000 1.441439
202 42.6749469728 -2.854648 -0.273847
203 0.6931386581 4.426575 0.452142
204 2.3351737609 5.000000 -0.009227
205 0.9189737967 3.330136 -0.280315
206 0.0472395036 3.418575 0.540903
207 0.6614191900 2.893670 1.011986
208 1.9972743770 5.000000 0.357015
209 13.4961643202 3.654875 -3.038290
210 1.0897054255 4.507751 1.175227
211 3.6311690177 4.648222 -0.965544
212 3.4289931404 5.000000 1.863657
213 40.7345887251 -2.734510 1.287836
214 9.0282777789 2.431174 3.397129
215 20.0996485930 -0.798504 -0.155958
216 2.9640459051 5.000000 -0.386641
217 50.4350676237 -3.004292 3.209686
218 6.1189931254 1.172046 1.027502
219 3.8377138612 4.564414 -1.078039
220 2.1273682456 5.000000 0.179699
221 4.9665150366 1.938616 2.104303
222 3.0232239700 5.000000 1.685598
223 2.0790214932 5.000000 0.236284
224 49.3183615438 -3.329397 1.684985
225 4.2602781719 2.548393 2.402658
226 0.6840706817 3.016004 0.064242
227 9.0134212215 5.000000 -2.028169
228 3.3018109560 5.000000 -0.540352
229 20.9713664000 5.000000 5.000000
230 1.1367170406 4.064230 -0.331428
231 74.2377080891 -5.000000 0.807887
232 35.9782791606 1.339615 -4.914902
233 0.6467235207 4.294292 0.205699
234 1.9563381423 5.000000 0.444279
235 1.4306518708 3.812481 1.814783
236 6.3081599347 1.127931 0.280753
237 19.1963726394 3.995049 5.000000
238 31.9982958149 3.121636 -5.000000
239 10.7112838408 3.662182 -2.637261
240 7.1721529519 0.966398 1.035500
241 47.5730394311 -1.726158 5.000000
242 2.1272126533 5.000000 1.090530
243 37.8045057353 -2.499260 -0.018758
244 22.7422300925 1.693267 5.000000
245 20.4490754675 4.796600 5.000000
246 75.3420750044 -5.000000 1.700182
247 31.8006622427 3.826963 -5.000000
248 34.6878391668 1.901986 -5.000000
249 31.8677447664 3.279339 -5.000000
250 20.9713664000 5.000000 5.000000
251 93.2593664000 -5.000000 5.000000
252 6.7146480221 1.238325 -0.398685
253 6.7640801850 1.231756 -0.407436
254 1.9313774605 5.000000 0.742392
255 30.8880471491 -1.902795 1.304981
256 4.3294253555 1.726775 1.510584
257 2.6565684335 5.000000 -0.223101
258 0.3829803811 3.059215 0.908604
259 16.2057872166 -0.388730 0.210067
260 0.9821221619 3.384814 1.599260
261 8.3671132390 5.000000 -1.903939
262 0.7517506899 4.296039 0.099365
263 11.1850081411 3.710263 -2.707825
264 3.4472747603 5.000000 -0.600675
265 0.2446584129 4.015048 0.925269
266 29.1803314781 -1.779144 0.335172
267 0.1492070831 3.449017 0.984278
268 4.9532352618 1.399877 0.413561
269 20.9713664000 5.000000 5.000000
270 10.3548261582 5.000000 -2.269097
271 2.0992446317 5.000000 1.058706
272 1.9223703744 5.000000 0.585370
273 0.4403598849 4.077580 0.159990
274 4.3972927371 1.565859 1.083274
275 2.1660930019 5.000000 1.131391
276 1.9261497792 5.000000 0.714335
277 2.6027240172 5.000000 1.461539
278 3.2018726170 3.361003 -1.136145
279 2.4954362421 2.097674 0.193637
280 0.6545225925 2.838550 0.405898
281 3.2347347310 4.986559 1.797919
282 4.5202182224 5.000000 2.247754
283 22.4669709534 3.447667 -4.101800
284 8.5131332906 4.240471 3.484966
285 10.8741654337 0.388993 1.321432
286 74.5830253254 -5.000000 0.022715
287 28.6597637734 4.186254 -4.687651
288 32.0364839028 -2.031232 1.039326
289 30.9611357251 -1.476854 2.880254
290 20.9713664000 5.000000 5.000000
291 76.7980346384 -5.000000 2.244593
292 19.7652161263 4.459230 5.000000
293 3.4697929921 3.715938 -1.224769
294 27.3010625771 0.742191 5.000000
295 35.2077700498 -0.960427 -3.143520
296 20.9713664000 5.000000 5.000000
297 13.5350495842 1.019209 -1.972488
298 21.4484151687 1.551670 -3.511312
299 33.0137886100 4.736144 -5.000000
300 12.1142577537 0.319893 -0.487512
301 79.7282933325 -5.000000 -1.714354
302 5.9995820942 1.182929 0.339342
303 6.5545721747 1.060900 0.450234
304 8.0781539869 0.907161 -0.230253
305 0.0080148345 3.557147 0.704025
306 0.0688258834 3.836349 0.495327
307 2.0050558566 5.000000 0.927036
308 4.7611500287 1.441571 0.435287
309 1.1426159500 4.675693 0.507631
310 0.9488975452 4.547789 0.913917
311 3.3523474033 5.000000 1.832054
312 4.3003081515 1.575668 0.255887
313 2.6997107430 5.000000 1.518276
314 1.0622770523 4.228546 -0.192508
315 27.8847393976 -1.355713 -1.148816
316 9.4173907368 5.000000 -2.102957
317 8.5883829298 0.792902 1.427370
318 19.3410921546 -0.738691 0.009348
319 2.3750218702 5.000000 -0.039437
320 2.2059562496 5.000000 1.170054
321 1.4958388554 4.766586 1.045450
322 1.9720856085 5.000000 0.863669
323 5.0674986252 5.000000 2.409351
324 0.4058112333 3.257129 1.162617
325 15.5273240206 -0.317031 0.901980
326 2.2150194903 5.000000 1.178461
327 1.2117462030 2.749675 -0.045973
328 2.0103533706 5.000000 0.334424
329 2.4108867368 5.000000 -0.065513
330 2.4616420583 2.725137 -0.657415
331 45.5918378453 -3.121472 1.104098
332 10.0013769627 1.112713 2.569868
333 18.7104398231 -0.668444 1.241575
334 34.1838102667 -0.222232 -3.776609
335 19.1342605277 3.902118 5.000000
336 65.3328553751 -4.454791 1.105316
337 26.0710247167 -1.458720 0.056862
338 2.8641665993 3.983733 2.286793
339 74.2667782883 -5.000000 0.877875
340 16.0311236769 2.482038 -3.205227
341 79.9805328336 -5.000000 -1.767433
342 20.9713664000 5.000000 5.000000
343 8.3699450426 1.450342 -1.284903
344 7.3195916956 3.928309 3.322402
345 19.0866055910 3.426979 5.000000
346 93.2593664000 -5.000000 5.000000
347 20.9713664000 5.000000 5.000000
348 19.1182010269 3.872706 5.000000
349 12.5300995413 1.129313 3.156002
350 77.8111061465 -3.172030 -5.000000
351 79.8443216376 -5.000000 3.009318
352 0.8355296729 2.857074 0.123353
353 16.2919986782 -0.419030 0.482093
354 0.9622635385 4.516667 1.020139
355 2.9209365762 5.000000 -0.365324
356 2.0440338259 5.000000 0.282856
357 1.9753607440 5.000000 0.870728
358 7.7127030169 1.006595 1.590215
359 28.2184965302 -1.605635 1.619949
360 0.6787768747 2.852724 0.949249
361 11.9256791555 0.171048 0.372513
362 0.0037838975 3.585045 0.689257
363 6.5415478310 1.083253 1.002411
364 3.1069027682 5.000000 -0.454302
365 5.8245741540 5.000000 -1.340828
366 1.4744779592 4.796638 0.912313
367 11.5006403068 5.000000 -2.460079
368 21.6776035883 -0.989412 -0.059433
369 2.1799345258 2.143601 0.764373
370 20.9713664000 5.000000 5.000000
371 2.0644996940 5.000000 1.015479
372 1.9652710148 5.000000 0.422166
373 0.5658012858 3.319074 1.326998
374 2.2115429949 5.000000 0.095148
375 13.4894643620 2.738959 4.202141
376 1.0675350868 4.635234 0.794675
377 1.2792613764 4.681662 0.260749
378 10.5664400458 0.695215 2.065164
379 3.2868278029 5.000000 -0.533962
380 3.8793212033 4.903552 -0.853896
381 3.9985007882 2.917389 2.509414
382 1.9991813916 5.000000 0.916792
383 10.5790827783 0.454856 -0.137046
384 4.0570697009 4.551273 -1.147870
385 31.8346182039 3.333083 -5.000000
386 8.4075921806 0.908902 1.678210
387 3.4581980303 1.842158 1.198544
388 1.9210997920 5.000000 0.600380
389 0.3806674454 3.308623 1.171081
390 4.6930092225 5.000000 -1.030069
391 5.8901879854 1.386394 -0.327182
392 5.1708870687 5.000000 -1.167853
393 91.5005271710 -5.000000 -3.523242
394 20.9713664000 5.000000 5.000000
395 27.9173552409 -1.303044 2.568099
396 11.3123470925 5.000000 -2.429512
397 33.0123556262 -0.789808 4.325093
398 6.4375051263 5.000000 -1.490269
399 6.6026701374 5.000000 -1.528774
400 33.6753664000 5.000000 -5.000000
401 50.9980344547 -2.037728 5.000000
402 0.7003631826 2.790985 0.485695
403 2.7750302257 5.000000 -0.289539
404 1.7025513746 2.535076 1.368420
405 24.7691561311 -1.338412 1.123879
406 2.1015408064 5.000000 0.208992
407 1.0085744100 4.424572 0.041739
408 2.0049213564 5.000000 0.926806
409 3.1623261456 5.000000 -0.479447
410 0.3774762109 3.228434 1.113223
411 0.8985665178 4.229981 1.356051
412 23.5637978055 -1.228226 0.971015
413 0.6626159495 3.373200 1.412657
414 0.3981001245 3.296304 0.090301
415 0.2261857033 3.518859 0.169306
416 30.2030692953 -1.523650 -1.315058
417 10.9497323312 5.000000 -2.369770
418 1.6251313459 4.696101 1.309777
419 1.9685545652 5.000000 0.414594
420 3.2733938065 4.041012 -1.123037
421 1.9381412825 2.414353 -0.070512
422 0.9323234995 4.579930 0.626511
423 0.9736042346 2.725454 1.063428
424 3.3989913009 3.641298 -1.208239
425 2.2792008330 5.000000 1.234628
426 3.2664501880 5.000000 1.795615
427 1.3623671378 2.448375 0.582725
428 3.0160981495 5.000000 1.682201
429 1.2417687541 4.717369 0.476368
430 2.3357532367 5.000000 1.280077
431 0.4251943832 4.115374 1.052596
432 2.2619392997 5.000000 0.050348
433 2.5259893361 2.177344 -0.043665
434 32.7061091536 -1.275211 3.601310
435 3.6926644704 4.697701 2.222375
436 3.7608270612 2.581326 -1.006014
437 4.0598242612 2.140449 -0.738588
438 26.7877252511 4.984308 -4.355900
439 3.8179858701 5.000000 -0.742515
440 6.6462816762 3.962647 3.189609
441 15.7032382818 5.000000 4.347794
442 6.2063247333 1.132857 0.854899
443 0.0395001215 3.803693 0.695766
444 30.5763444063 3.813269 -4.890811
445 78.3233894235 -3.209668 -5.000000
446 4.2096447448 1.749445 1.490528
447 4.1466590984 3.000087 2.576663
448 20.8106952015 -0.520299 -1.292223
449 9.4032928805 5.000000 -2.100381
450 11.1960800942 1.601289 -2.037526
451 72.3931393821 -4.048833 -3.061825
452 42.9825203286 -2.927052 0.197112
453 1.9202772188 5.000000 0.615455
454 0.4252492868 2.965376 0.698580
455 2.8574420962 5.000000 1.603474
456 0.3723609862 3.007815 0.701648
457 6.2287847499 1.323777 -0.355674
458 2.7229239266 2.045767 1.147368
459 3.5004210815 5.000000 -0.621993
460 2.5427633195 5.000000 1.424425
461 1.2687736194 3.681305 -0.489210
462 5.5754247432 3.950622 2.972373
463 0.9172675376 3.031239 1.394931
464 0.7025870748 2.834652 0.327662
465 14.2945272298 -0.114667 1.258569
466 1.9374109748 5.000000 0.502823
467 3.0478757725 5.000000 -0.426868
468 0.9073232329 3.846421 -0.288645
469 8.3508957940 5.000000 -1.900743
470 2.0323912367 5.000000 0.299784
471 2.1017098003 5.000000 0.208794
472 2.0400912248 5.000000 0.981904
473 3.5049829493 2.228199 -0.623144
474 4.2612080660 3.732583 -1.425684
475 10.3979026406 0.553879 -0.380239
476 0.0545272893 3.603531 0.401942
477 1.9201059314 5.000000 0.620416
478 0.0014938812 3.641524 0.607665
479 3.1068927572 4.663997 2.051264
480 4.8622747666 1.430698 0.941336
481 2.8690549219 5.000000 -0.339052
482 1.9546949111 5.000000 0.821768
483 7.8576720304 1.233848 -0.844883
484 0.0885636455 3.333460 0.537036
485 2.7079190927 5.000000 -0.252512
486 2.0310509341 5.000000 0.968612
487 5.0047712719 2.856119 2.739905
488 2.6170493097 3.772511 -0.974785
489 4.4616931790 2.633914 2.506120
490 38.1245909780 -0.752877 5.000000
491 2.8698839989 4.065569 2.268090
492 22.8955228628 4.571524 -4.053023
493 5.1730700591 5.000000 -1.168458
494 20.9713664000 5.000000 5.000000
495 3.0862983608 4.270349 -0.994533
496 7.6963044131 5.000000 -1.768218
497 0.2095243021 3.840404 1.033254
498 16.5604810828 2.667143 -3.322474
499 29.5814055211 -0.395731 -3.039070
500 74.3054014865 -5.000000 0.947473
501 30.3112068389 0.218942 -3.698629
502 0.1642338261 3.863132 0.955147
503 11.9685429054 0.255933 1.465406
504 2.7961618763 1.948032 0.774416
505 1.9246992013 5.000000 0.704567
506 35.3914647365 -2.328470 0.906786
507 9.8803755830 0.642813 1.659918
508 0.2170372440 3.431016 1.063461
509 1.1779104179 4.604791 0.191313
510 1.6404058530 4.870140 0.383164
511 16.1349420190 -0.338725 1.347763
512 2.4571979200 5.000000 1.368215
513 6.2217764887 1.374697 1.733155
514 15.5886442390 -0.115663 -0.659123
515 33.8787052326 -2.203697 0.466526
516 1.9610265031 5.000000 0.432372
517 1.1703131081 2.542830 0.783698
518 2.7946214712 5.000000 -0.300072
519 5.7853841551 1.666234 2.045886
520 7.9932532716 5.000000 3.099620
521 4.5463420054 5.000000 -0.985434
522 2.2187533057 5.000000 0.088514
523 1.9672479725 5.000000 0.852825
524 2.0130142378 5.000000 0.330033
525 1.1889921565 3.513507 1.720931
526 17.7160641605 0.218755 3.122298
527 59.4118819611 -4.091537 0.809608
528 3.2373567071 5.000000 1.783011
529 0.8741999404 3.857487 1.538034
530 0.9778888785 2.786621 0.094210
531 3.0531762623 1.874791 0.799325
532 18.6187657718 -0.671999 0.139675
533 53.3800747474 -3.686897 0.368493
534 0.8944021343 4.555262 0.539380
535 0.1123741614 3.851427 0.872249
536 24.0627265434 -1.235988 1.367633
537 13.2121900586 2.721141 -2.888190
538 4.3744844947 2.005148 -0.700762
539 20.9713664000 5.000000 5.000000
540 7.4601068422 4.602086 -1.911284
541 3.0758438784 2.074219 1.474061
542 17.8742685030 -0.365338 2.062069
543 5.4677398543 4.241652 -1.617420
544 10.5872343589 0.406432 1.179419
545 6.2069109192 5.000000 -1.435313
546 2.7517773688 4.131914 -0.940857
547 5.2305377491 5.000000 2.454719
548 105.9633664000 -5.000000 -5.000000
549 13.1757104670 -0.015165 0.590862
550 3.5124187900 5.000000 -0.626755
551 105.9034849162 -4.996524 -5.000000
552 0.0036852768 3.668386 0.662963
553 0.4777281540 2.964826 0.871382
554 13.8284099082 -0.098869 0.835311
555 1.9226632687 5.000000 0.687887
556 2.0265178954 5.000000 0.961743
557 0.1457038081 3.344523 0.905145
558 1.7278015777 2.429581 1.204414
559 2.6232836511 5.000000 1.473887
560 1.5248642522 2.415365 0.339938
561 0.9507525717 2.700562 0.295123
562 2.2001462586 5.000000 1.164595
563 9.5711515353 0.521512 0.563122
564 0.0103192743 3.563160 0.722914
565 1.9980239618 5.000000 0.914729
566 2.1827487938 5.000000 0.122500
567 14.4779562340 -0.104848 1.438414
568 39.6547719467 -2.668329 0.208475
569 2.4374565824 2.109167 0.220798
570 1.9414881028 5.000000 0.488228
571 3.4343660656 3.720615 2.485358
572 10.7201065742 0.668978 2.065094
573 1.2990036665 2.663533 0.006824
574 1.9289211409 5.000000 0.730246
575 2.9098130560 5.000000 1.630150
576 12.4604520993 0.120178 0.134338
577 0.2514153333 4.086078 0.805304
578 3.4830860791 1.862358 1.278190
579 1.4108405339 4.723530 0.210146
580 0.0057239787 3.641675 0.564630
581 1.3351455106 4.769877 0.630868
582 1.7589838645 2.396014 1.159147
583 7.2887994219 1.792381 2.627447
584 4.1098732753 1.696596 -0.021993
585 1.0499737876 4.489680 1.167984
586 4.0129029810 2.807811 -1.198462
587 2.5885064647 2.270133 -0.248798
588 2.5122452430 5.000000 -0.134448
589 3.1682446163 3.506712 -1.141496
590 19.3043761506 2.179336 4.787906
591 2.4274493725 3.260262 -0.882046
592 5.4188866528 3.892682 2.946357
593 22.0745587734 -0.874804 -0.751019
594 2.0467641282 5.000000 0.279002
595 19.8801876710 4.524734 5.000000
596 6.7623732896 2.440115 2.955421
597 16.9569555268 5.000000 -3.242566
598 0.9364124808 4.581451 0.670191
599 40.9812743808 -0.266871 -4.455675
600 15.4771485960 1.923235 -2.916857
601 33.6753664000 5.000000 -5.000000
602 0.3121457091 3.684267 1.189514
603 2.2722876173 5.000000 1.228833
604 0.8319983688 3.592223 1.547070
605 2.4812722547 2.140839 0.078522
606 3.6684598131 1.701432 0.540264
607 1.9841435516 2.211113 0.513015
608 1.9484865969 5.000000 0.466087
609 0.2014187811 3.536075 0.193291
610 0.2519807715 3.658280 1.135255
611 1.9575183846 5.000000 0.829187
612 2.9312372487 2.010608 1.234440
613 0.3057238901 3.358840 1.125519
614 2.0366719515 5.000000 0.976938
615 2.1798731977 5.000000 1.145088
616 0.8942835104 2.779312 1.078947
617 31.3738590773 -1.975650 0.989037
618 6.9357044103 0.983043 0.527199
619 4.2975430261 1.588479 0.195671
620 2.3730683633 2.699398 -0.604090
621 3.8947550507 2.997895 -1.239547
622 25.9901307241 -1.468321 0.240128
623 5.5830787209 5.000000 2.549147
624 1.2993115159 4.615826 0.090721
625 13.2984547299 0.194312 -0.630285
626 10.2206509179 0.422826 0.449443
627 1.4988427199 2.874604 1.610672
628 1.0961647505 4.581892 0.235046
629 0.5630835672 4.128466 1.181844
630 19.2449202443 -0.772503 0.635289
631 7.7629132219 1.021216 -0.383775
632 2.7929140622 5.000000 1.569559
633 1.2696923276 4.680781 0.271160
634 8.7412111326 0.732343 1.294715
635 2.0257231632 5.000000 0.960524
636 1.9230641164 5.000000 0.578837
637 10.7258174178 0.352744 0.339531
638 1.0613177298 2.929686 -0.134530
639 2.7413885013 5.000000 -0.271167
640 1.9400316789 5.000000 0.493269
641 7.8676170845 2.311670 -1.848852
642 25.7161700702 5.000000 -4.242943
643 5.9346945950 1.298241 1.390251
644 8.5726882955 4.866719 -2.011380
645 17.5234578341 -0.553546 1.024661
646 15.5870141337 3.376561 4.576069
647 57.1044986491 -1.420381 -5.000000
648 11.2772633419 5.000000 -2.423783
649 35.6235697753 1.647654 -5.000000
650 2.5864676202 5.000000 1.451644
651 31.7633114949 3.702901 -5.000000
652 1.8715786106 2.249193 0.723455
653 0.3131638737 3.120751 0.371620
654 2.7357003374 4.964418 1.590790
655 2.1650606815 5.000000 1.130350
656 28.5925365721 -1.731904 0.733045
657 1.9200211086 5.000000 0.623635
658 1.9354721224 5.000000 0.510361
659 0.9719453619 4.497869 0.197676
660 10.1892679784 0.511608 -0.114435
661 2.4635901996 5.000000 -0.102162
662 11.6973731603 0.202997 0.390860
663 1.9521010096 5.000000 0.814682
664 1.7693233481 3.531678 1.962784
665 5.0640329912 4.817288 2.537066
666 1.9738727034 4.801171 -0.116762
667 2.0460794695 5.000000 0.990435
668 0.1977460260 3.674926 1.075748
669 34.3153791850 -1.920100 2.554753
670 33.4545422721 -2.164269 0.883235
671 1.0300888324 3.243004 -0.309339
672 1.3837807583 2.644663 -0.030676
673 0.4742689358 2.939195 0.770725
674 0.5489399797 3.756330 1.362383
675 10.3427736484 0.519794 1.510522
676 4.5430793876 1.521709 0.230574
677 0.4725370071 4.064261 0.115429
678 0.2827397918 4.102867 0.425106
679 0.1033158165 3.823426 0.391020
680 10.7011477863 0.756207 2.226389
681 0.6325675143 2.831111 0.773134
682 1.9475372549 5.000000 0.468917
683 3.2996614227 5.000000 -0.539438
684 3.6539171785 2.178268 1.896724
685 3.8823074261 1.654255 0.835551
686 0.1451751721 3.781739 0.292895
687 2.2714551952 2.131875 0.906447
688 14.9948971123 -0.257664 0.680077
689 2.7113356193 5.000000 -0.254434
690 8.1742816578 1.409422 -1.184787
691 3.0806251319 5.000000 -0.442175
692 0.7405915161 4.001708 1.403695
693 21.4534077255 5.000000 -3.784474
694 0.4591548131 3.123646 1.102442
695 30.0202720688 2.042798 -4.613642
696 3.3616555468 5.000000 1.835937
697 28.6992626108 -1.667170 -0.261617
698 1.7756579316 3.212534 1.905697
699 5.8234012773 5.000000 -1.340531
700 8.5375851883 1.909015 3.007803
701 2.0913538211 5.000000 0.221115
702 1.9597433539 5.000000 0.435560
703 8.4210100401 0.863821 1.560037
704 10.2074980046 0.533568 -0.210950
705 6.7038768772 1.039719 0.361533
706 1.9545516081 5.000000 0.821383
707 4.1563423243 1.582042 0.796015
708 1.6093341980 4.871409 0.806266
709 2.8622602716 5.000000 -0.335559
710 7.0416983404 1.164785 -0.385135
711 10.6120404798 0.518392 1.648500
712 7.8842735494 0.808528 0.528638
713 2.0633243115 5.000000 1.013931
714 1.1115393017 2.560157 0.645711
715 0.8572300954 3.271008 1.495033
