evaluations raw_y x0 x1
59 408.2822665738 -0.480110 -2.955106
60 52081.3798173575 0.747755 2.246124
61 9404.8442651479 2.858381 -5.000000
62 35944.3713529512 -4.569110 -4.538288
63 31925.5789763389 -3.855147 2.581488
64 167791.3031347440 1.208735 5.000000
65 6452.6192945019 5.000000 -5.000000
66 31467.6787865260 -2.822551 -4.852751
67 6452.6192945019 5.000000 -5.000000
68 2351.5326397281 0.548070 -3.659130
69 18366.4181112064 5.000000 -0.433075
70 5670.0143613002 4.019921 -1.091095
71 51321.6900046186 -5.000000 -5.000000
72 40986.3031892657 -3.732398 -5.000000
73 6452.6192945019 5.000000 -5.000000
74 14327.2624357365 1.407221 -5.000000
75 10716.0501006140 0.219677 0.406065
76 83294.1197406725 -5.000000 4.568871
77 10546.2955957715 -2.456411 -3.765886
78 4760.5542355417 -0.569354 0.057810
79 24788.3805816503 -0.983080 -5.000000
80 160933.6839092806 0.673796 5.000000
81 19187.9654361099 -5.000000 -3.547820
82 23575.8998122416 -5.000000 2.370275
83 2503.7688135127 -5.000000 -0.907055
84 19729.3109264399 -3.033425 1.797834
85 1874.5837616275 -3.575595 -2.455196
86 49999.5504202555 -0.393896 2.458544
87 145352.6517230551 -0.587976 5.000000
88 51321.6900046186 -5.000000 -5.000000
89 144497.3936928318 4.274162 3.740460
90 153045.9542685864 3.097894 4.233467
91 172313.7188455136 1.555359 5.000000
92 99513.1686266287 -5.000000 5.000000
93 83789.9435877057 -0.103274 3.427209
94 3750.0672890367 -0.474514 -0.089226
95 2506.2254647346 5.000000 -2.894546
96 103409.3611998530 -4.522170 5.000000
97 6.2645472712 -0.584755 -2.301135
98 51321.6900046186 -5.000000 -5.000000
99 8568.0065695504 5.000000 -1.193132
100 14596.9460239790 1.336685 -5.000000
101 5.7154541914 1.974728 -2.217811
102 4.0049202056 -0.045261 -2.713608
103 5.6654422056 -0.499675 -2.353506
104 106.9352943393 1.610874 -1.415066
105 3.3124489674 2.524317 -2.529546
106 2294.3398607697 1.471583 -0.785762
107 4.7106489667 0.093515 -2.180976
108 5846.1101823061 0.779754 -0.160752
109 22811.7955164779 -0.576990 -5.000000
110 1919.4350546978 -4.686839 -1.390142
111 26158.3095612845 -3.100593 2.149755
112 852.7943890299 0.756321 -0.903458
113 477.9772224135 3.584572 -3.433567
114 6452.6192945019 5.000000 -5.000000
115 6452.6192945019 5.000000 -5.000000
116 4.5537933358 0.350359 -1.916674
117 6435.7639261197 -0.595375 0.242579
118 6452.4568733080 4.985253 -5.000000
119 10473.5890762782 2.502080 -5.000000
120 1460.5832497235 2.124959 -3.889326
121 22084.1057755953 5.000000 -0.212264
122 1133.4422138088 2.018906 -3.791043
123 36293.5977714033 0.300514 1.762487
124 146665.6274920940 -0.479053 5.000000
125 6452.6192945019 5.000000 -5.000000
126 4.7758293929 1.140991 -2.225496
127 6658.3493227558 4.429859 -5.000000
128 16600.8290964808 -2.740826 1.546233
129 99513.1686266287 -5.000000 5.000000
130 5.0312062578 1.979991 -2.759459
131 168369.8987187115 5.000000 4.014990
132 4.2780275711 -0.888247 -1.457208
133 4.5167310367 0.930819 -2.472439
134 1238.2778128113 1.711104 -1.046314
135 117677.1803374654 -0.755258 4.437856
136 36308.3602497248 3.233163 1.020985
137 115286.9410094971 3.175467 3.395685
138 2.0442264204 -1.176984 -2.375475
139 28837.3793193735 -4.271867 -4.313897
140 76041.4691635981 3.152627 2.391828
141 223024.8028354103 5.000000 5.000000
142 4.0602360041 0.245227 -2.120174
143 99513.1686266287 -5.000000 5.000000
144 25456.6352308470 -5.000000 2.470201
145 4.9825804748 2.227661 -2.826695
146 127532.9196762645 -2.115081 5.000000
147 99513.1686266287 -5.000000 5.000000
148 14241.8444355765 0.990184 -4.889966
149 2779.1047503694 5.000000 -4.268680
150 3004.9331930115 1.229380 -3.930106
151 183921.2394588914 2.423559 5.000000
152 1785.8762940680 -0.154980 -0.468005
153 144.3121197892 0.779056 -3.137431
154 1638.5077302306 4.524266 -2.322015
155 11307.5529926401 -2.561702 1.145785
156 47.3093337677 -2.815428 -1.442350
157 4.9672631830 1.114626 -2.306953
158 129816.3870199082 0.263606 4.455553
159 2716.5831409724 -1.821578 0.103659
160 779.8447956367 3.890953 -2.833008
161 4.1718780620 -0.259397 -2.140404
162 60717.0877737394 -1.423350 3.077254
163 6086.9181696780 0.467247 -4.105389
164 2504.7770158742 5.000000 -2.991698
165 5938.2764059788 5.000000 -1.499181
166 1410.2787000923 0.464943 -0.697304
167 16402.4033626883 -0.667628 1.017270
168 4212.9130637350 2.978460 -0.905198
169 2.9007641269 -0.849793 -1.224773
170 5467.2086165436 5.000000 -4.867132
171 31585.3321404545 1.533600 1.251931
172 2504.0542948211 5.000000 -2.699986
173 20304.7996848315 5.000000 -0.314901
174 35069.1741928942 -2.856164 -5.000000
175 61491.1508198677 3.465849 1.867752
176 13504.3447150753 1.626946 -5.000000
177 16775.7903297558 0.787501 -5.000000
178 2505.4215713458 5.000000 -2.833739
179 17698.5087605157 -0.498527 -4.734089
180 158.4184722976 -1.354328 -0.640219
181 17525.1554848307 -5.000000 -3.443567
182 2926.2650820861 -1.887972 -3.139448
183 71455.1148984090 -0.199465 3.101525
184 5383.7496443368 -0.589595 0.132511
185 7801.9110019593 3.556532 -5.000000
186 92427.6333482094 5.000000 2.316259
187 523.4581922706 3.635045 -2.603490
188 2942.2353383563 -5.000000 -1.838662
189 10923.4630073011 -5.000000 -2.956872
190 99513.1686266287 -5.000000 5.000000
191 369.0140758607 2.940877 -3.761265
192 311.8752828450 3.376392 -3.468581
193 26192.1185996346 -1.260684 -5.000000
194 23766.3463325585 -0.775281 -5.000000
195 1245.2403297732 4.055056 -4.032784
196 35803.3882373723 -2.973257 -5.000000
197 50750.9119040658 1.898764 1.911840
198 30458.4098716942 -5.000000 -4.149904
199 22203.1981304484 -0.448458 -5.000000
200 178626.4303658457 2.030911 5.000000
201 2505.3287279224 -5.000000 -1.520125
202 24594.8154085870 -0.944099 -5.000000
203 1327.5277612968 0.371413 -3.423152
204 3657.7671254281 5.000000 -4.542174
205 23766.7522448490 -0.775365 -5.000000
206 31505.7667604924 2.908602 0.901688
207 39.0583448772 -2.785855 -1.549108
208 124.8820491993 0.719979 -3.109044
209 21073.4707538311 -0.204730 -5.000000
210 3.8528160553 -0.998486 -1.432110
211 1387.1451947456 0.098299 -3.367727
212 36906.3807074299 1.015866 1.608910
213 62020.4343528099 -0.192818 2.811303
214 42815.9644942183 0.193321 2.048130
215 4.9796588741 -1.492926 -2.177469
216 303.4241485214 3.361896 -2.908191
217 3413.5018302911 -2.106254 0.274456
218 25346.1647427907 -1.094432 -5.000000
219 7693.9597585211 -3.535591 -3.219232
220 3318.8280463846 0.774158 -0.458819
221 2514.5424163068 -4.517951 -2.094852
222 4588.6793391206 5.000000 -1.702779
223 6452.6192945019 5.000000 -5.000000
224 4082.4952474903 -2.892739 -3.035132
225 57698.3098070255 0.680292 2.453115
226 5657.2941866939 5.000000 -4.894407
227 2704.4760976391 5.000000 -4.229550
228 6452.6192945019 5.000000 -5.000000
229 57923.6539458447 5.000000 1.297311
230 14385.8678554399 1.391834 -5.000000
231 19632.6433155908 -2.118781 -4.441437
232 78.4474057426 -0.151876 -2.851995
233 19337.1676153130 0.133909 -4.987702
234 12463.9398879076 1.915268 -5.000000
235 19455.0967091658 -5.000000 -3.564104
236 3162.9368288643 1.939750 -4.130080
237 7400.2205934702 -4.628060 -2.779724
238 28525.7415025318 -3.737187 -4.463582
239 5698.9739301067 -0.599888 0.168722
240 52483.2948169306 0.333176 2.363679
241 5020.1659902983 -1.513503 0.323287
242 2503.7167870700 5.000000 -2.733793
243 121.5792562332 3.048505 -3.350339
244 99513.1686266287 -5.000000 5.000000
245 11876.1036456223 0.837137 -4.688533
246 10482.1990686812 -5.000000 -2.918148
247 21861.8326353927 3.786449 0.180182
248 23374.4718987997 -0.694352 -5.000000
249 44496.9553387276 3.240432 1.341555
250 12356.1729992807 2.433414 -0.026317
251 106664.4030451251 -4.148061 5.000000
252 22714.3427566890 -0.556524 -5.000000
253 30691.6538042644 -2.103032 -5.000000
254 885.7741975505 3.386538 -3.979432
255 782.0147008457 -2.111239 -0.205892
256 33346.2214209738 1.279737 1.392785
257 4.4639786897 0.930040 -2.474898
258 3.7615670703 -0.869393 -1.775982
259 4.6655553138 -0.428671 -2.039142
260 30153.7017833648 -0.270541 1.638284
261 2505.3556699293 5.000000 -3.984083
262 689.2238547599 0.331103 -3.253240
263 16936.0487225672 0.748404 -5.000000
264 124.8403455158 3.054294 -3.049768
265 2.9837013780 -2.031734 -1.991993
266 10105.7698308806 -1.263611 -4.029769
267 2217.8852456683 -0.200867 -0.380522
268 1823.0282212644 -1.070374 -3.162202
269 34948.8665998877 -0.007945 1.783313
270 5.1442611448 1.910964 -2.534091
271 2505.4984110527 5.000000 -3.123759
272 8.6845085964 0.178897 -1.178762
273 12755.6816518121 1.833205 -5.000000
274 36854.9029331635 -3.553346 -4.884267
275 1006.3057908473 4.083291 -3.187843
276 6452.6192945019 5.000000 -5.000000
277 78114.3959770832 0.807565 3.041879
278 10211.9749245010 0.294980 -4.427761
279 7064.9913944076 4.027450 -5.000000
280 10509.1313060945 2.491131 -5.000000
281 116329.4018593150 1.305227 3.891672
282 2556.6586404400 5.000000 -2.308581
283 3598.9708665875 5.000000 -4.528415
284 716.1519301129 3.832348 -2.685911
285 2.6500558017 -0.769101 -2.480543
286 10357.5835730700 -5.000000 -2.907022
287 6221.7852041658 -5.000000 -2.470880
288 3328.0951539236 0.541763 -3.803823
289 7837.4423902595 -5.000000 -2.660488
290 21943.9550305720 0.407446 1.064984
291 47098.9560986297 -0.602939 2.406639
292 20427.8142756648 -0.253178 1.148087
293 33766.1543927277 -2.641421 -5.000000
294 6.2137230220 1.899686 -1.702550
295 51321.6900046186 -5.000000 -5.000000
296 1398.4485291795 2.795602 -4.037592
297 22301.2750465791 5.000000 -0.200073
298 18690.3282405695 -1.836469 1.446024
299 21810.5417966330 -0.364548 -5.000000
300 95523.6854551986 -5.000000 4.897432
301 28519.2489506404 -5.000000 -4.056786
302 4141.4078195856 -0.561770 -3.632990
303 1608.1577468225 -2.339255 -2.803725
304 23753.1648682652 -0.772570 -5.000000
305 1871.1826864547 -0.471043 -3.320755
306 9664.8587049982 -0.888160 -4.088537
307 3.4013584228 1.528160 -1.990286
308 1130.7554107974 0.061558 -3.301530
309 3.0592860012 -1.040843 -1.836065
310 2132.7296790687 -0.739827 -0.260166
311 68135.9682112806 1.714741 2.523886
312 3.2250452089 -0.389651 -2.157076
313 32903.5134242562 4.367542 0.540133
314 19765.7343782409 -0.273989 -4.910056
315 26237.4762832333 -1.284118 -4.996343
316 5.8493912387 2.385539 -3.011907
317 4.8636618762 -0.482797 -1.570878
318 32954.7042971210 -2.502715 -5.000000
319 2799.4880508294 5.000000 -4.278351
320 97665.0908561190 5.000000 2.452705
321 7579.7226950350 -0.614214 0.355197
322 1500.8973062823 1.080602 -0.832608
323 2.7807104605 -0.014049 -2.572849
324 97.2990642447 -2.113288 -2.380387
325 2948.2624181542 -2.310507 -3.037048
326 2504.7044404329 5.000000 -3.490753
327 14139.0438737147 1.456862 -5.000000
328 4725.6889519807 5.000000 -1.679612
329 3.8840107503 1.410024 -1.979317
330 2809.0763273706 -1.915180 -3.115280
331 20050.8584598281 -2.856217 -4.277525
332 15.8056681568 2.245029 -1.680364
333 6650.0333618712 -2.993139 -3.286418
334 1852.4066720262 -1.365635 -3.093482
335 36162.8719748729 1.319467 1.502365
336 7405.6994071202 -3.544633 -3.189174
337 7553.7503604828 0.661392 -4.294835
338 4.0071906860 -1.869986 -0.754054
339 3745.5732617277 -5.000000 -2.062574
340 6739.6997613085 0.947934 -4.289933
341 42645.6958376188 -3.954372 -5.000000
342 7749.3540610806 3.079378 -0.564865
343 10452.8819201958 0.301188 0.365458
344 152160.1160972615 -0.028562 5.000000
345 46434.5429929554 -2.686688 2.902722
346 99513.1686266287 -5.000000 5.000000
347 219533.2783157668 5.000000 4.940877
348 114394.9995501093 -3.333622 5.000000
349 9201.6050876553 -0.571949 -4.129632
350 51321.6900046186 -5.000000 -5.000000
351 23766.5805295132 -5.000000 -3.811769
352 14736.3465588309 -0.403240 -4.574046
353 1613.3893918877 -2.641316 -2.727062
354 13672.3262732216 4.550877 -0.581718
355 18267.7729026985 0.430547 -5.000000
356 54.1252275690 0.697093 -3.039479
357 19416.7550003196 0.164963 -5.000000
358 45356.2290497372 -4.578598 3.271751
359 48.0558039218 -2.644744 -0.418775
360 2.2869510096 -0.479187 -2.520387
361 1781.4838927378 -2.909188 0.206656
362 4.5428094862 -1.844056 -1.189976
363 21372.5633340699 0.480435 1.016161
364 2.6724129094 1.712374 -2.699242
365 15608.5633010382 1.077540 -5.000000
366 6461.6281840162 4.866774 -5.000000
367 8290.4127031847 3.312836 -5.000000
368 4.5608409072 -0.758691 -1.928182
369 7093.5419985484 -0.733791 0.340384
370 21018.4222414493 -0.133233 1.150400
371 9107.1534973232 2.969438 -5.000000
372 2506.2707776037 5.000000 -2.617835
373 48383.6597454422 -2.216033 2.856483
374 1085.9814490661 -0.560599 -3.135300
375 82355.8453408497 -0.364621 3.453215
376 15377.5338698191 0.108720 0.758820
377 1607.3929169677 -3.413858 -2.465676
378 628.0711435454 -3.752035 -1.145801
379 6452.6192945019 5.000000 -5.000000
380 2509.6454505497 5.000000 -4.031991
381 1.5752868706 -0.997588 -2.336990
382 2504.3144880562 5.000000 -3.516917
383 40183.8143537026 -3.621768 -5.000000
384 2506.5378305083 5.000000 -3.666590
385 2906.7924873187 2.232170 -4.166215
386 46298.4492938746 -4.590194 -4.945837
387 280.1021950530 3.326560 -2.984641
388 16588.6781660966 5.000000 -0.548350
389 71704.7460825305 3.003633 2.305171
390 6452.6192945019 5.000000 -5.000000
391 75.4449161451 -2.461492 -2.271343
392 2379.8897581785 3.698075 -1.428163
393 22372.6039554111 -0.484413 -5.000000
394 12700.8337514535 -0.553667 0.744846
395 3.6570582673 -2.454527 -0.825050
396 22534.7157653214 -0.518688 -5.000000
397 3988.6822870850 -5.000000 0.685439
398 23435.9991687801 5.000000 -0.137440
399 6.3753699055 -0.120189 -1.280230
400 8192.2527465896 3.358975 -5.000000
401 127353.7892249405 -2.130929 5.000000
402 1334.1813839738 -1.218546 -3.027185
403 14666.5875158732 1.318578 -5.000000
404 1327.2010473263 -1.816166 -0.144794
405 5.3070316929 -1.131066 -1.050755
406 2505.3448726671 5.000000 -3.141052
407 16941.2683833209 -0.397628 -4.713806
408 2506.7764639966 5.000000 -2.503047
409 8994.2751732778 3.013260 -5.000000
410 2.1427155996 -0.876643 -1.271553
411 5.0989792536 -1.642720 -1.681811
412 33233.9788511442 -2.550918 -5.000000
413 4.4564046585 1.191949 -2.239855
414 4354.4029255676 -3.028081 -3.028622
415 6.1644970039 -0.698712 -2.271777
416 18628.7949218248 -1.194168 -4.614913
417 11261.2622415395 2.263815 -5.000000
418 1614.0559639222 4.509005 -3.168459
419 2084.1007232889 4.781235 -3.372741
420 19241.1800528745 -1.790330 -4.501160
421 3.1732527120 0.112093 -2.295168
422 5.9992463172 -0.552717 -1.104834
423 3674.5728067124 -2.084887 0.303834
424 13727.3533860223 1.566698 -5.000000
425 17634.9414256593 5.000000 -0.479647
426 46638.9034835694 -0.167696 2.281057
427 292.8762379420 -3.352552 -1.284731
428 100143.4650983724 0.649993 3.666465
429 317.4630174056 3.380152 -2.220940
430 5544.7037713723 0.207701 -0.049453
431 31802.4892280411 -2.852656 -4.859720
432 2503.7965966114 5.000000 -2.719025
433 3.2823660041 2.491564 -3.350225
434 1920.4818586194 -3.684042 -2.416986
435 2504.5355103580 5.000000 -2.677969
436 6452.6192945019 5.000000 -5.000000
437 6777.7444856974 -4.894584 -2.590831
438 3653.0695878898 5.000000 -4.541087
439 12384.2248789161 5.000000 -0.853813
440 511.3237871644 0.434674 -3.221969
441 2504.6372097859 5.000000 -3.006442
442 11175.2597937973 0.442547 0.385073
443 2504.2518842791 -5.000000 -1.234861
444 26099.0541667523 -1.242539 -5.000000
445 25853.1457387105 -1.194428 -5.000000
446 104887.8854547438 -4.349669 5.000000
447 3.8613496898 -0.785057 -1.219648
448 31224.6308444318 -2.198493 -5.000000
449 8150.1666440725 0.266988 -4.249647
450 16038.4766374850 -0.313877 0.906267
451 51321.6900046186 -5.000000 -5.000000
452 15293.6755340303 -2.809668 -4.005652
453 5.4004345799 1.909849 -2.506488
454 3.2507225352 -1.240866 -2.389372
455 108622.0405027788 0.822923 3.830811
456 3.2935778726 -0.945814 -1.738476
457 21200.0220740115 -1.889954 -4.585658
458 38.6360256038 -1.795013 -2.396480
459 2505.1830198385 5.000000 -3.194187
460 17809.7896219049 2.771831 0.240912
461 19511.8123515792 0.143331 -5.000000
462 13672.4226058339 -0.957120 0.913003
463 7780.6312569391 -0.031273 0.227568
464 12846.5028925461 -2.218384 1.171417
465 1627.9230981620 -4.512207 -1.215713
466 3.7744012152 0.512323 -2.064007
467 4.5135993071 -0.017603 -2.191805
468 5.0090716015 -0.576829 -1.978621
469 6452.6192945019 5.000000 -5.000000
470 65.8023687407 2.897752 -3.220185
471 2504.1971770579 5.000000 -2.692563
472 6452.6192945019 5.000000 -5.000000
473 36442.6801063434 -3.073087 -5.000000
474 2812.7416088251 -1.487464 -3.222346
475 516.2008210379 -0.690375 -2.942246
476 8309.6680263338 -4.686853 -2.847503
477 5152.3621555777 5.000000 -1.611699
478 79.1557455705 -0.952501 -2.653459
479 216.1224527860 -2.200783 -0.393975
480 4509.0921736280 -1.961264 0.376640
481 2524.1839468996 5.000000 -4.070038
482 1340.5495195575 -1.239164 -3.023370
483 7048.7371194712 -4.603401 -2.752781
484 2506.1420952860 5.000000 -2.875005
485 6452.6192945019 5.000000 -5.000000
486 2504.4890385914 5.000000 -3.958356
487 16568.8261465206 1.455568 0.496848
488 2264.6654116510 4.877470 -2.609123
489 22031.5983076871 -5.000000 -3.715343
490 31599.2444426938 -3.440062 2.480227
491 69917.2091020245 5.000000 1.680735
492 6494.5184481308 4.733057 -5.000000
493 6480.4741019280 5.000000 -1.428545
494 17170.6207986583 3.627259 -0.040641
495 6452.6192945019 5.000000 -5.000000
496 2878.1512231220 -0.458850 -0.213065
497 33847.0775665107 -5.000000 2.874661
498 15705.7969131629 1.053031 -5.000000
499 27579.5668709357 -1.527453 -5.000000
500 2503.9552922119 -5.000000 -0.363703
501 36872.3663498761 -3.139120 -5.000000
502 4.4436773722 -0.936879 -1.000623
503 11443.1508899274 -0.380004 0.610675
504 4.7994069096 -1.734577 -1.447784
505 5.9789535527 -0.536742 -1.221935
506 218.0744220852 -3.231747 -1.572845
507 18935.0126796654 -0.414810 1.104647
508 22.0107523589 -0.861083 -0.887233
509 9957.0770575389 2.667094 -5.000000
510 303.3428211348 1.304395 -3.356972
511 35005.5229879032 -2.833976 2.490214
512 13035.5865857314 -0.460517 0.745018
513 8591.8856377856 -1.380353 0.635315
514 21686.3793292105 -0.337839 -5.000000
515 4477.2533888574 -3.902030 -2.741415
516 10.5553144798 -0.518196 -0.999945
517 18522.8584708510 -0.999209 -4.657531
518 3.5243055817 0.505671 -1.862843
519 4.7976449229 -0.108900 -1.663616
520 55148.3789688304 2.549555 1.900689
521 1967.1423019244 4.420726 -4.213057
522 1827.8151207568 4.637676 -2.347679
523 12195.2932091884 2.549014 -0.066717
524 5211.4585685011 0.909571 -4.124044
525 3954.0493134260 3.612177 -1.149737
526 1221.6158450145 -0.451977 -0.509469
527 1397.4185794099 -2.014782 -0.079715
528 10260.4597247271 -0.428628 0.533010
529 62188.7814597074 -0.115993 2.797438
530 293.3476758698 1.638389 -1.316145
531 42564.5262680229 -3.943714 -5.000000
532 29678.2971648144 -5.000000 -4.112861
533 7981.8619641989 -5.000000 -2.675942
534 6628.6452129501 1.405709 -0.238650
535 27295.4278411368 -4.758272 -4.079367
536 1612.7241626774 -3.429210 -2.460542
537 21613.8546818003 -0.322197 -5.000000
538 13845.8023912749 -4.921886 -3.221308
539 88416.2982105131 5.000000 2.209120
540 11445.8192277286 2.209209 -5.000000
541 24920.2027049890 3.207637 0.508408
542 4.6147859036 -2.448965 -1.382126
543 2645.9845313268 5.000000 -2.236763
544 39716.3706510521 -5.000000 3.125669
545 4.0692467671 -0.611622 -1.277040
546 51321.6900046186 -5.000000 -5.000000
547 69986.2471303639 0.288232 2.936033
548 2816.9549551608 -5.000000 -1.787286
549 1173.7298324835 -0.144793 -3.259863
550 6452.6192945019 5.000000 -5.000000
551 2894.9577329000 -5.000000 0.386760
552 3.6118293868 -0.990229 -2.124320
553 4.3861177657 -0.416914 -1.755342
554 3.6354681879 -2.409140 -1.635542
555 5874.0945541991 0.432583 -4.074992
556 3.1270910974 0.180982 -1.577947
557 38.4761870758 1.469522 -1.444119
558 185.0175674750 -1.005816 -0.710327
559 18777.3650430593 5.000000 -0.407407
560 218.0408765751 -0.487198 -2.865826
561 38507.1637344359 -3.382953 -5.000000
562 2898.0727325950 -0.343487 -0.238932
563 2643.8236058725 -2.679071 -2.896546
564 7615.8599729699 3.493332 -0.704784
565 2505.0597807891 5.000000 -2.819054
566 227.5310194556 1.225570 -3.299270
567 74586.7778189731 -4.139627 4.146737
568 5.2835858487 -2.383173 -1.836847
569 4.2170635909 0.181643 -1.757522
570 3.2741363163 0.644980 -2.225691
571 4873.1893776695 -0.861193 0.143801
572 28960.8013871201 -0.784288 1.711660
573 4.9602950333 0.565896 -2.556533
574 9070.8716828666 4.784151 -1.049166
575 7.6406951777 -1.445020 -0.950104
576 2693.6479056024 -3.209825 -2.742467
577 3.9322182484 1.152888 -1.722403
578 5.8542862537 1.079901 -1.880770
579 45615.9811842908 3.476431 1.318167
580 20609.5136305314 -0.102676 -5.000000
581 15547.8159655611 0.131445 -4.759703
582 3404.5256904011 -1.055065 0.010292
583 5371.8895419429 -3.768921 0.854301
584 40530.6378342175 -4.627974 -4.709662
585 622.9584087611 -2.534272 -0.149504
586 3601.9561629699 0.062384 -3.720715
587 4.1798542968 0.753512 -2.029276
588 2505.2094047566 5.000000 -3.217888
589 7578.0237469916 -2.604572 -3.479932
590 737.6103364039 -2.362123 -2.594399
591 6452.6192945019 5.000000 -5.000000
592 5.8497942227 0.407379 -2.547391
593 3532.2101024257 -0.297548 -3.621542
594 12491.8546172781 5.000000 -0.845298
595 222000.3262124244 5.000000 4.982700
596 99513.1686266287 -5.000000 5.000000
597 6452.6192945019 5.000000 -5.000000
598 32181.0209298161 -5.000000 -4.229872
599 2.2863658085 -1.009554 -2.056426
600 2504.1686026386 -5.000000 -0.119597
601 6452.6192945019 5.000000 -5.000000
602 2755.8447902178 -0.985878 -0.099282
603 8671.1023212973 2.396441 -0.302102
604 15951.1324707035 -1.099318 1.097192
605 10903.3140628934 -1.392278 -4.059132
606 3.6071191175 -1.498765 -2.263898
607 1822.3294731084 -1.244171 -3.118431
608 2505.6357173300 5.000000 -3.762752
609 11606.2187143152 -0.483717 -4.338680
610 65734.8399790741 1.924130 2.398213
611 17446.4924658605 3.624913 -0.023095
612 8133.9038682181 -2.282589 0.821679
613 3.3132666167 -1.148292 -1.520194
614 21894.8424310422 3.410557 0.293720
615 20452.2722843581 5.000000 -0.306196
616 198.5511074984 -0.680223 -2.806365
617 3.7077131115 -1.606432 -2.192624
618 3.3923335037 -1.881423 -2.050657
619 1796.5275585017 -4.614090 -1.011907
620 18852.6274365901 -0.964890 -4.685234
621 18818.6099153086 -2.506812 -4.297677
622 4789.1291457272 -1.555469 -3.460731
623 5670.7091113244 -0.335474 0.099740
624 12091.6022281676 1.474428 -4.863504
625 4293.4704995290 -1.610255 -3.389203
626 4.0919646871 -2.051047 -0.761012
627 3.3378621808 -0.309759 -1.707644
628 5.2593828137 -0.561583 -1.547606
629 24547.3122864824 -1.309915 1.629105
630 5718.8236593379 -4.371098 -2.701632
631 3177.2393660222 -0.289278 -3.575082
632 79018.9196194352 5.000000 1.948467
633 2268.1712267440 0.763173 -3.699016
634 44193.1958607541 -0.235781 2.207484
635 676.3064054917 3.792701 -2.312454
636 530.5903714185 3.550112 -1.917572
637 2503.5565995038 -5.000000 0.037707
638 1412.9256317262 -3.013853 -2.572138
639 8129.0096459815 5.000000 -1.238675
640 77945.4119793319 5.000000 1.917746
641 194.6972974165 1.085158 -3.245248
642 5068.9229775637 5.000000 -4.806832
643 33888.7369436681 -5.000000 -4.306897
644 6733.7433605580 0.287706 -4.124360
645 66.1712978481 -2.765875 -0.391581
646 57688.0683491643 5.000000 1.289368
647 51321.6900046186 -5.000000 -5.000000
648 195.2413641794 -3.188163 -0.522146
649 6452.6192945019 5.000000 -5.000000
650 30029.2862469550 1.200646 1.264775
651 6452.6192945019 5.000000 -5.000000
652 4.8399193261 -1.379014 -1.891677
653 9211.4576152104 -1.462877 -3.907642
654 30320.5460470701 -0.557051 1.717489
655 160.5252993186 -0.457778 -0.862521
656 4.2055766759 -2.528075 -0.858454
657 449.1539983164 1.065887 -3.356988
658 1251.5771282864 4.268428 -3.001936
659 9735.5816594592 -0.602428 -4.165569
660 12474.1683391700 -2.555199 -3.883004
661 2102.5535528071 3.376277 -4.268045
662 698.2060156617 -2.400266 -2.573224
663 22332.3723738104 -0.475887 -5.000000
664 338.5611578661 -2.122461 -0.355471
