evaluations raw_y x0 x1
69 1219.2734526950 -5.000000 5.000000
70 1143.9372289903 -5.000000 4.732416
71 1219.2734526950 -5.000000 5.000000
72 1035.1723632120 -5.000000 4.344780
73 1219.2734526950 -5.000000 5.000000
74 233.8657013739 5.000000 5.000000
75 1461.9546930769 -5.000000 -5.000000
76 683.1469299203 -5.000000 -1.731945
77 2283.0208033601 3.525999 -5.000000
78 2465.7106008870 5.000000 -5.000000
79 1219.2734526950 -5.000000 5.000000
80 173.5038902610 -5.000000 0.480969
81 233.8657013739 5.000000 5.000000
82 1687.3656889132 5.000000 -2.212183
83 1029.1648844417 -3.440059 5.000000
84 1095.3771116813 5.000000 -0.035306
85 858.3412619713 -1.933592 5.000000
86 1461.9546930769 -5.000000 -5.000000
87 792.4592106102 -1.386581 -1.156953
88 386.8646315334 0.608331 1.116235
89 1219.2734526950 -5.000000 5.000000
90 129.0539665674 -2.738190 1.218099
91 2465.7106008870 5.000000 -5.000000
92 276.1785906711 0.592483 3.742828
93 245.6526464615 4.834818 5.000000
94 1828.4920490728 -0.672377 -5.000000
95 2465.7106008870 5.000000 -5.000000
96 2465.7106008870 5.000000 -5.000000
97 2054.2893031384 5.000000 -3.536541
98 376.8095050951 -5.000000 -0.409269
99 1461.9546930769 -5.000000 -5.000000
100 233.8657013739 5.000000 5.000000
101 1461.9546930769 -5.000000 -5.000000
102 364.7947965848 0.191107 1.073670
103 1219.2734526950 -5.000000 5.000000
104 690.6597547290 5.000000 1.483067
105 1917.0113531599 0.220613 -5.000000
106 1404.8208725649 -5.000000 -4.764628
107 1461.9546930769 -5.000000 -5.000000
108 1048.5895248644 -2.311562 -2.486609
109 233.8657013739 5.000000 5.000000
110 233.2844333493 -5.000000 0.218146
111 1062.4299999020 -5.000000 4.442073
112 1034.3830350016 -3.484401 5.000000
113 209.6806483790 -5.000000 0.321813
114 846.8918639791 -3.714258 4.220999
115 1198.2300541246 -4.832614 5.000000
116 1700.4737897678 5.000000 -2.259815
117 233.8657013739 5.000000 5.000000
118 1219.2734526950 -5.000000 5.000000
119 2465.7106008870 5.000000 -5.000000
120 1864.1891598579 -0.306886 -5.000000
121 708.6624705832 -5.000000 3.171574
122 178.7980033240 -1.814218 2.489138
123 686.3625447022 -3.415476 3.758315
124 513.0398985327 -4.011968 2.874317
125 1934.7535134004 0.394427 -5.000000
126 963.7112442468 -4.498605 4.308048
127 1057.2864273348 -3.677944 5.000000
128 649.9081026825 -5.000000 2.958913
129 679.5924847143 -0.223108 5.000000
130 269.5056572298 -0.313153 1.308058
131 772.6073710941 0.077553 -0.604537
132 307.3518355826 -0.124998 1.210028
133 205.2346169296 -0.683827 3.009364
134 233.8657013739 5.000000 5.000000
135 1219.2734526950 -5.000000 5.000000
136 718.4466639956 -0.973481 4.858518
137 867.6665730167 -1.552804 -1.514238
138 1071.7022026091 -2.872361 -2.755136
139 1219.2734526950 -5.000000 5.000000
140 1551.2217645974 -3.825168 -5.000000
141 1219.2734526950 -5.000000 5.000000
142 233.8657013739 5.000000 5.000000
143 1219.2734526950 -5.000000 5.000000
144 984.1511359154 -1.951692 -2.112037
145 1461.9546930769 -5.000000 -5.000000
146 1140.9392521538 -4.673820 4.866380
147 1219.2734526950 -5.000000 5.000000
148 1520.3115299340 5.000000 -1.603016
149 1548.6616751762 5.000000 -1.706674
150 1461.9546930769 -5.000000 -5.000000
151 728.4597369799 -1.685385 -0.988912
152 997.8044262908 -0.009705 -1.528182
153 865.4735320378 -1.998780 5.000000
154 1219.2734526950 -5.000000 5.000000
155 111.0160850898 -1.264727 1.689666
156 660.0598579146 -0.026266 5.000000
157 1010.1771631139 -5.000000 4.255476
158 149.8629183554 -5.000000 0.585151
159 1219.2734526950 -5.000000 5.000000
160 88.8702912836 -2.306298 1.501624
161 873.9343714358 -2.075835 5.000000
162 1040.0509298969 -5.000000 4.362201
163 2177.0454665443 2.623095 -5.000000
164 1574.2097055731 -3.537905 -5.000000
165 343.3355967739 3.539202 5.000000
166 233.8657013739 5.000000 5.000000
167 233.8657013739 5.000000 5.000000
168 473.6699812039 0.832344 0.839457
169 339.9276142922 -1.388881 0.699574
170 20.7162103208 -1.071859 2.122138
171 1019.2867529841 -5.000000 -3.158565
172 980.7627970949 5.000000 0.392136
173 117.0249384629 -5.000000 1.007826
174 1219.2734526950 -5.000000 5.000000
175 1055.2437087887 -1.624586 -2.294302
176 115.4546553971 -5.000000 0.737033
177 1455.5184643979 0.507743 -3.129818
178 187.3295864948 -2.235479 1.102569
179 2465.7106008870 5.000000 -5.000000
180 137.9692915296 2.095989 3.707502
181 820.7605610713 -5.000000 3.575993
182 1219.2734526950 -5.000000 5.000000
183 145.0478931765 -5.000000 0.606387
184 963.2740643118 -5.000000 4.087673
185 233.8657013739 5.000000 5.000000
186 233.8657013739 5.000000 5.000000
187 161.3285568758 0.800781 2.091024
188 171.3317247134 -5.000000 1.208542
189 1646.4604860868 -2.669692 -5.000000
190 117.5224358972 -2.013654 1.457509
191 161.4208952152 -2.551597 1.128575
192 1332.5976218329 -5.000000 -4.466134
193 1219.2734526950 -5.000000 5.000000
194 532.2981264571 -1.146569 -0.021893
195 233.8657013739 5.000000 5.000000
196 1169.9699069398 -1.863963 -2.832760
197 885.6307765777 -2.926795 4.692758
198 470.7560833362 -3.166515 3.062608
199 72.0506674720 -1.084136 1.903360
200 139.0341568194 3.548255 4.173673
201 1480.9531234935 5.000000 -1.458916
202 1002.4960484669 0.709853 -1.297744
203 1461.9546930769 -5.000000 -5.000000
204 187.9944248965 0.335251 1.838787
205 2013.1612185300 3.731311 -3.935025
206 233.8657013739 5.000000 5.000000
207 229.3484876721 5.000000 3.245444
208 137.4333022696 -2.197171 2.186798
209 1004.6507600031 -5.000000 4.235720
210 145.1630381349 -1.047165 1.608062
211 749.3937054279 -0.909644 5.000000
212 130.9676470338 -5.000000 1.059399
213 1451.1880545142 -5.000000 -4.955696
214 185.0696329853 5.000000 4.797907
215 1999.5768273292 1.016088 -5.000000
216 1031.8715858388 5.000000 0.201286
217 896.1796322817 -5.000000 3.847120
218 1909.0132307091 0.141718 -5.000000
219 233.8657013739 5.000000 5.000000
220 471.1401111518 -5.000000 2.308898
221 434.4121846069 -2.699232 3.113677
222 100.9398993074 -5.000000 0.801192
223 1295.1965344409 4.947771 -0.797192
224 457.5313497749 -5.000000 2.259231
225 2465.7106008870 5.000000 -5.000000
226 539.1164998989 -2.253963 -0.377638
227 113.0064273150 -0.108225 2.013556
228 695.3122019787 -0.379980 5.000000
229 1048.4211992925 -5.000000 4.392083
230 757.0011878463 -5.000000 -2.047566
231 139.7759265035 -1.181766 2.574558
232 1219.2734526950 -5.000000 5.000000
233 2465.7106008870 5.000000 -5.000000
234 222.9373094362 -5.000000 1.398874
235 659.5632172480 -0.021233 5.000000
236 691.2890251432 -5.000000 3.108741
237 1737.9629128727 5.000000 -2.395911
238 1128.6103348298 -5.000000 4.677886
239 150.8428186250 -1.074155 2.656709
240 18.4511994135 -0.682260 2.285156
241 518.6572273288 -2.263474 -0.295294
242 1219.2734526950 -5.000000 5.000000
243 817.4076187491 -1.555221 5.000000
244 548.8575031855 0.767883 0.517314
245 710.5263658969 5.000000 1.407940
246 1219.2734526950 -5.000000 5.000000
247 78.1573358240 4.472042 3.642623
248 418.0991481087 -0.103355 0.765093
249 906.4371413835 -5.000000 3.883935
250 761.9429388647 -5.000000 -2.068640
251 527.7717684740 -5.000000 2.515302
252 286.5808526551 0.641351 1.532368
253 368.5849949039 -0.512328 0.841410
254 1219.2734526950 -5.000000 5.000000
255 578.1908819942 -5.000000 2.698682
256 403.7333565698 5.000000 2.575146
257 574.4043315435 0.863887 5.000000
258 1209.7230312454 -5.000000 4.966119
259 1219.2734526950 -5.000000 5.000000
260 188.1736796851 0.054774 1.752861
261 123.3258844811 -0.893930 1.742712
262 718.5892800068 -0.609816 5.000000
263 497.3697509080 -5.000000 2.404553
264 780.0277489867 -2.847628 4.337304
265 686.7380626908 -0.294584 5.000000
266 541.7470902247 1.215825 5.000000
267 854.7257426233 5.000000 0.864493
268 37.7088271794 1.757442 2.892908
269 286.7682165725 -5.000000 1.633756
270 481.7131597754 -5.000000 2.347468
271 1219.2734526950 -5.000000 5.000000
272 927.1415189071 4.246575 0.297910
273 282.0259727406 1.524452 4.089387
274 124.5115932685 -2.729189 1.239829
275 1174.4452290915 -4.641921 5.000000
276 13.6733046161 5.000000 4.084100
277 289.1105031900 -0.859431 3.268073
278 1396.5611075226 -0.851509 -3.388868
279 749.9247433624 2.755141 0.415473
280 550.8599249574 -2.596171 -0.524425
281 409.7565593589 -0.061114 0.812182
282 582.3607918108 0.087647 0.161128
283 1342.2536806087 3.122022 -1.704424
284 417.4779297793 -0.092573 4.044783
285 53.2857577368 -1.144337 1.965306
286 1068.8834945049 -3.775283 5.000000
287 639.2736378721 -3.493033 -1.145647
288 138.9334836427 -5.000000 0.633362
289 1219.2734526950 -5.000000 5.000000
290 886.1032784413 -2.186140 5.000000
291 2465.7106008870 5.000000 -5.000000
292 233.8657013739 5.000000 5.000000
293 968.9812302243 4.714537 0.323267
294 233.8657013739 5.000000 5.000000
295 805.9242612244 -1.447740 5.000000
296 485.6728405311 -3.044494 3.167183
297 823.5007128782 -1.612009 5.000000
298 561.7018890923 -1.138222 4.202602
299 1219.2734526950 -5.000000 5.000000
300 912.2213380039 1.046280 -0.826141
301 735.1608929409 -0.771713 5.000000
302 18.5111030696 2.139980 3.241773
303 506.4866463625 4.749623 2.088225
304 252.9817664375 0.133742 3.489532
305 73.7933270791 4.558207 4.208081
306 233.8657013739 5.000000 5.000000
307 2375.5068724281 4.284310 -5.000000
308 1219.2734526950 -5.000000 5.000000
309 14.1190322694 5.000000 4.085964
310 1089.2138231550 5.000000 -0.012371
311 24.6457475375 5.000000 4.129983
312 2414.7286015844 4.598267 -5.000000
313 460.7638892147 5.000000 2.357021
314 233.8657013739 5.000000 5.000000
315 233.8657013739 5.000000 5.000000
316 658.7924915591 5.000000 1.603706
317 75.3094417456 4.538075 4.208506
318 78.3114116578 4.654519 3.706659
319 289.4101137980 4.239157 5.000000
320 2296.1835616196 5.000000 -4.399671
321 233.8657013739 5.000000 5.000000
322 233.8657013739 5.000000 5.000000
323 2465.7106008870 5.000000 -5.000000
324 647.8068647245 5.000000 1.645332
325 612.1164354731 -3.048301 3.634976
326 1219.2734526950 -5.000000 5.000000
327 158.8898656604 2.326694 3.866716
328 233.8657013739 5.000000 5.000000
329 233.8657013739 5.000000 5.000000
330 2.7847432838 2.252795 3.192123
331 233.8657013739 5.000000 5.000000
332 1219.2734526950 -5.000000 5.000000
333 1081.1593994803 -5.000000 -3.418444
334 233.8657013739 5.000000 5.000000
335 542.1441076471 1.211502 5.000000
336 233.8657013739 5.000000 5.000000
337 19.3822524623 5.000000 4.107976
338 233.8657013739 5.000000 5.000000
339 833.2517963434 -4.378659 3.888868
340 1327.5106262243 -0.807598 -3.102483
341 487.3112157404 1.819657 5.000000
342 1219.2734526950 -5.000000 5.000000
343 1142.9040412775 3.903420 -0.648701
344 416.7910349960 1.907818 4.752806
345 233.8657013739 5.000000 5.000000
346 1219.2734526950 -5.000000 5.000000
347 233.8657013739 5.000000 5.000000
348 681.6376660046 -0.243595 5.000000
349 1569.0373875312 -2.337733 -4.580717
350 815.9660429589 -1.541761 5.000000
351 1461.9546930769 -5.000000 -5.000000
352 717.7637146812 -1.346469 -0.840793
353 1461.9546930769 -5.000000 -5.000000
354 416.8148606213 2.637273 5.000000
355 397.7840704378 2.603702 1.736328
356 951.5058471567 5.000000 0.501567
357 351.7374203160 2.339699 1.827663
358 959.3699222242 -5.000000 4.073693
359 108.6683885186 5.000000 4.480487
360 360.8891570603 3.318641 5.000000
361 1613.8683212821 5.000000 -1.944660
362 253.9196012691 4.720207 5.000000
363 1219.2734526950 -5.000000 5.000000
364 1675.7348394056 5.000000 -2.169899
365 15.1859632428 5.000000 4.090427
366 198.9664090111 2.462332 2.475391
367 233.8657013739 5.000000 5.000000
368 1781.5137294430 -0.525424 -4.765104
369 379.0841994268 -4.075918 2.353983
370 291.5381401093 2.765746 2.211008
371 120.0210946143 0.534286 2.177608
372 1461.9546930769 -5.000000 -5.000000
373 539.9737579464 1.235150 5.000000
374 233.8657013739 5.000000 5.000000
375 172.2556812061 -5.000000 0.486466
376 1368.1579903641 -4.349358 -4.418858
377 470.9608958055 5.000000 2.318076
378 383.5208477829 3.039126 5.000000
379 557.2232760545 1.048122 5.000000
380 441.8554424140 -4.863197 2.259332
381 67.7263737058 4.641372 3.743281
382 1219.2734526950 -5.000000 5.000000
383 1219.2734526950 -5.000000 5.000000
384 233.8657013739 5.000000 5.000000
385 48.5496680141 3.227128 3.329884
386 483.7549145421 5.000000 2.269237
387 1219.2734526950 -5.000000 5.000000
388 1180.5873716113 -4.691320 5.000000
389 905.7332226004 1.947851 -0.480334
390 1461.9546930769 -5.000000 -5.000000
391 423.8536580910 2.921226 1.744382
392 112.2270804614 5.000000 4.495300
393 237.1756446685 5.000000 3.215250
394 233.8657013739 5.000000 5.000000
395 13.6690763204 1.840411 3.125575
396 897.2573017658 -2.286714 5.000000
397 1095.3051724946 -5.000000 -3.477743
398 2465.7106008870 5.000000 -5.000000
399 587.6046069337 -5.000000 2.732881
400 307.5664112869 2.426157 4.494347
401 233.8657013739 5.000000 5.000000
402 112.6034216962 -1.164976 2.475933
403 889.2065400074 5.000000 0.735024
404 43.4375373743 5.000000 4.208504
405 45.0497340330 2.123742 3.343435
406 44.6341192918 1.092661 2.656829
407 571.7588658403 -5.000000 2.675308
408 935.4376137168 -5.000000 3.987945
409 74.0075687968 1.263806 3.176537
410 463.4282374288 2.091892 5.000000
411 30.8630925993 0.995808 2.683263
412 233.8657013739 5.000000 5.000000
413 621.5083918256 -4.910831 -1.445083
414 109.6126931842 5.000000 4.484418
415 555.5816353216 5.000000 1.995541
416 161.1376509100 -5.000000 1.170899
417 801.8226276018 5.000000 1.063493
418 1219.2734526950 -5.000000 5.000000
419 1126.8940052146 -5.000000 4.671777
420 1219.2734526950 -5.000000 5.000000
421 233.8657013739 5.000000 5.000000
422 419.4668572780 2.605720 5.000000
423 1082.6881508333 2.864630 -0.821535
424 229.6107768662 5.000000 4.982398
425 530.3975297485 3.837409 1.658301
426 1219.2734526950 -5.000000 5.000000
427 185.8622218670 2.276798 3.958564
428 1042.2299842187 -5.000000 4.369981
429 1051.8501927499 5.000000 0.126789
430 233.8657013739 5.000000 5.000000
431 1219.2734526950 -5.000000 5.000000
432 983.0817073947 -3.044372 5.000000
433 844.7887698650 -1.809127 5.000000
434 2465.7106008870 5.000000 -5.000000
435 352.4711422950 3.423992 5.000000
436 1219.2734526950 -5.000000 5.000000
437 1112.8371803343 -4.140288 5.000000
438 175.6687040010 2.182717 3.886899
439 30.5460579377 1.948037 3.228294
440 200.0157492713 5.000000 4.859860
441 16.5778862669 0.774255 2.783681
442 81.4319634350 1.836655 3.396083
443 528.4755533521 -1.205875 4.050731
444 1308.2849854852 -5.000000 -4.365409
445 170.8269884537 3.952871 4.427581
446 376.3865953108 5.000000 2.679929
447 1684.6734405175 -0.651088 -4.438366
448 296.4189838662 5.000000 2.987042
449 237.9234812445 5.000000 3.212366
450 156.7615695898 2.297467 3.848657
451 2427.5204939956 5.000000 -4.865086
452 1206.3236000085 -1.663585 -2.912430
453 34.4928861883 4.333846 3.765009
454 861.4638882343 -5.000000 3.722415
455 17.2079047974 2.252656 3.134009
456 390.8971400909 2.434193 1.705145
457 1125.0215836393 -4.812564 4.748237
458 356.6706439708 -5.000000 -0.321535
459 123.7464687599 -3.924969 0.946777
460 51.9679969949 2.301328 3.010024
461 820.8663054645 -1.587476 5.000000
462 435.6824575842 2.414196 5.000000
463 997.0042420837 -5.000000 4.208378
464 566.4824541741 -5.000000 -1.230818
465 466.6842828707 3.714150 1.859830
466 893.8682016367 3.582987 0.169926
467 635.5231881715 -5.000000 2.906774
468 1219.2734526950 -5.000000 5.000000
469 460.2246544087 -5.000000 2.269063
470 919.5380058766 5.000000 0.621287
471 629.3943405247 -5.000000 2.884550
472 233.8657013739 5.000000 5.000000
473 2149.3301358463 5.000000 -3.876594
474 1219.2734526950 -5.000000 5.000000
475 53.6144485280 5.000000 3.926091
476 233.8657013739 5.000000 5.000000
477 385.6070403595 -5.000000 -0.447565
478 233.8657013739 5.000000 5.000000
479 2465.7106008870 5.000000 -5.000000
480 1219.2734526950 -5.000000 5.000000
481 724.4029531593 3.700785 0.861757
482 691.2549258461 -0.339621 5.000000
483 1972.4332692200 5.000000 -3.242690
484 233.8657013739 5.000000 5.000000
485 88.6530898572 2.252052 2.846752
486 1048.4786361523 5.000000 0.139357
487 233.8657013739 5.000000 5.000000
488 880.8005993661 -3.606160 4.390190
489 233.8657013739 5.000000 5.000000
490 233.8657013739 5.000000 5.000000
491 673.9179732336 -5.000000 3.045874
492 1385.5977170234 5.000000 -1.108875
493 1219.2734526950 -5.000000 5.000000
494 2465.7106008870 5.000000 -5.000000
495 344.7653098908 2.205658 1.809859
496 112.0805761626 5.000000 4.494690
497 501.2772689192 -5.000000 -0.949350
498 233.8657013739 5.000000 5.000000
499 1625.2887440062 5.000000 -1.986279
500 2450.5731633871 5.000000 -4.946546
501 233.8657013739 5.000000 5.000000
502 922.4493966444 0.988812 -0.886350
503 699.0896142960 2.059059 0.364051
504 233.8657013739 5.000000 5.000000
505 126.2193576572 5.000000 4.553514
506 365.7787945543 5.000000 2.720607
507 608.4263500309 2.410156 0.842326
508 233.8657013739 5.000000 5.000000
509 16.8780489606 2.122147 3.093355
510 736.6970206287 5.000000 1.309068
511 212.7974145510 4.023713 2.958183
512 369.4647095026 3.064841 2.007840
513 1715.1324691610 5.000000 -2.313054
514 175.2514481718 -1.678747 2.526427
515 847.5594441387 -5.000000 -2.432886
516 187.2397788861 1.808211 2.306604
517 2465.7106008870 5.000000 -5.000000
518 153.8323117731 2.523909 3.910322
519 48.3346745848 1.785083 3.246619
520 278.3098391812 5.000000 3.056737
521 27.1231115661 2.281069 3.103297
522 1219.2734526950 -5.000000 5.000000
523 964.5654757462 1.516640 -0.863821
524 256.3142134964 5.000000 3.141463
525 396.2388388334 5.000000 2.603850
526 79.4860914563 3.012325 3.764873
527 233.8657013739 5.000000 5.000000
528 25.2863372219 1.337925 2.811602
529 1067.4074367579 -5.000000 4.459829
530 50.6813367313 0.648083 2.496220
531 343.1152388157 -5.000000 -0.262426
532 1219.2734526950 -5.000000 5.000000
533 234.2548965587 1.035635 3.733032
534 360.8797390772 5.000000 2.739400
535 509.5539300105 -5.000000 -0.985133
536 366.9802143067 -1.379224 3.371131
537 222.4752267989 2.521722 4.185373
538 916.9438052496 -2.463007 5.000000
539 109.6760541154 5.000000 4.484682
540 1219.2734526950 -5.000000 5.000000
541 1881.3059006074 5.000000 -2.914486
542 606.9252413528 2.515322 0.885347
543 1219.2734526950 -5.000000 5.000000
544 233.8657013739 5.000000 5.000000
545 280.0496126346 5.000000 3.050039
546 224.8287276407 3.353910 2.676477
547 712.4983741996 -5.000000 3.185441
548 237.9014423643 -0.260634 3.289337
549 227.5470516786 5.000000 3.252395
550 279.6590892735 1.572539 4.096442
551 863.0626591054 3.057066 0.090416
552 1141.3220433935 -0.735767 -2.343136
553 7.4973290288 1.050264 2.840472
554 92.7307114752 0.082802 2.845661
555 652.5682038462 5.000000 1.627288
556 695.6779589911 -1.161254 4.699514
557 64.6467370259 1.943835 2.843580
558 1721.5284006315 5.000000 -2.336274
559 723.9544374692 5.000000 1.357195
560 935.8399654146 -2.630794 5.000000
561 1001.2275511375 -3.201068 5.000000
562 1461.9546930769 -5.000000 -5.000000
563 233.8657013739 5.000000 5.000000
564 60.1713625089 0.513310 2.416572
565 756.4793113863 -4.940829 -2.029952
566 100.6712847212 -4.701474 1.068307
567 57.0413525850 2.052334 2.909094
568 703.1877335599 5.000000 1.435684
569 405.0565065071 3.811149 2.133837
570 1219.2734526950 -5.000000 5.000000
571 334.3666141247 -5.000000 1.808522
572 540.6307740191 5.000000 2.052442
573 124.7497312061 -1.051948 2.564141
574 1566.7126347847 1.683490 -3.110506
575 656.4826763957 -5.000000 2.982733
576 62.8178754662 2.285148 2.961202
577 233.8657013739 5.000000 5.000000
578 206.6152656862 4.368260 3.104878
579 522.3814157177 -0.386056 4.338701
580 492.0081036284 0.183148 4.433271
581 702.1088243935 5.000000 1.439764
582 472.8163313930 1.984322 5.000000
583 612.8895030368 1.482623 0.502731
584 778.0678861158 -1.184488 5.000000
585 636.5800372963 5.000000 1.687891
586 1219.2734526950 -5.000000 5.000000
587 582.4978877502 -0.882585 4.379558
588 214.4184579416 5.000000 4.919517
589 1107.5233763651 5.000000 -0.080487
590 1635.0447265633 4.617243 -2.182883
591 233.8657013739 5.000000 5.000000
592 461.1066567123 -5.000000 2.272282
593 364.6111161642 3.272304 5.000000
594 1183.9026138926 2.453567 -1.362840
595 1219.2734526950 -5.000000 5.000000
596 130.4826602731 2.863621 2.882192
597 523.2941549619 -5.000000 2.498999
598 412.7472522816 0.560601 4.263676
599 44.1419065747 2.944192 3.599948
600 28.1179485013 -1.330053 2.020043
601 1016.6955988601 5.000000 0.257914
602 276.7910990485 1.480426 1.840501
603 334.6491721515 3.649617 5.000000
604 72.5253813552 5.000000 3.852593
605 1237.8562098264 -3.781442 -3.712569
606 928.6886810598 5.000000 0.587002
607 59.8145557577 2.528219 3.052659
608 187.4145568500 4.810941 3.338731
609 1240.2485646485 -5.000000 -4.082885
610 1290.1107676506 5.000000 -0.757026
611 153.1776990036 2.303709 3.836309
612 47.0336054337 2.231178 3.386008
613 252.3721026148 2.393753 2.240017
614 359.7164693371 2.218003 4.632368
615 484.2276036941 -5.000000 2.356638
616 556.0248919114 0.901685 4.942513
617 199.3089553198 -5.000000 0.367409
618 1164.7200023867 0.948571 -1.845352
619 84.9172581013 1.570780 3.322314
620 923.1870675592 5.000000 0.607613
621 157.4335353248 3.229806 2.899474
622 677.0319485435 -5.000000 -1.705757
623 179.3888144953 2.564476 2.587452
624 843.3810501140 5.000000 0.907130
625 1219.2734526950 -5.000000 5.000000
626 851.5072293136 -1.870927 5.000000
627 513.4467928771 -5.000000 2.463135
628 526.6680648485 -4.669700 2.650469
629 299.5886117090 5.000000 2.974849
630 246.7722350890 4.074532 4.775323
631 947.7875798796 5.000000 0.515484
632 162.4894663345 4.181857 4.462713
633 15.3345946147 1.829736 3.006349
634 1563.3060238154 5.000000 -1.760175
635 2172.8214498975 4.552991 -4.157087
636 1056.3567147827 5.000000 0.109993
637 766.4078011721 5.000000 1.196952
638 215.2273752567 5.000000 3.299945
639 233.9525228636 2.607262 4.259297
640 170.0264282860 4.068294 3.141056
641 1219.2734526950 -5.000000 5.000000
642 818.8998899103 -1.569144 5.000000
643 819.4977939721 -3.367911 4.266506
644 233.8657013739 5.000000 5.000000
645 255.1537406140 -0.096211 3.415540
646 566.2979379553 5.000000 1.954777
647 324.1374581248 0.654903 1.384545
648 116.5871512625 5.000000 3.681584
649 37.8292872389 2.125762 3.315021
650 445.5945304380 2.298286 5.000000
651 142.2665802528 2.236107 2.626729
652 654.3530527579 2.004061 0.519863
653 15.2190995737 2.589976 3.251521
654 207.3375240747 3.132585 2.669116
655 272.1783406586 -3.565779 2.162734
656 52.1638469500 2.615064 3.111811
657 218.4812089667 1.034962 3.670671
658 2407.4360298473 5.000000 -4.794058
659 146.9194087903 2.444707 2.676964
660 200.7695933297 2.308887 2.417077
661 1219.2734526950 -5.000000 5.000000
662 459.4712592220 5.000000 2.361959
663 1461.9546930769 -5.000000 -5.000000
664 972.0251967694 -2.948316 5.000000
665 1461.8474624815 3.323849 -2.072400
666 648.8083112006 -4.462286 3.183398
667 794.2407728849 -1.337767 5.000000
668 310.1226579228 5.000000 2.934338
669 1361.0362184717 -0.992104 -3.298287
670 1042.3505609259 -5.000000 4.370412
671 184.6126904826 0.951697 2.043510
672 1219.2734526950 -5.000000 5.000000
673 1251.3450555042 5.000000 -0.613802
674 482.0149612773 5.000000 2.275877
675 581.0297105358 0.793374 5.000000
676 326.1014136558 -5.000000 -0.188174
677 577.1432751997 5.000000 1.913542
678 38.1746046909 1.901586 2.936868
679 925.7988437689 1.171907 -0.835153
680 430.9246738958 2.470143 5.000000
681 1219.2734526950 -5.000000 5.000000
682 1111.8736261010 -5.000000 4.618304
683 345.5338001511 -0.677159 3.552355
684 222.5871308095 5.000000 3.271536
685 575.4187620966 0.853072 5.000000
686 142.4765224182 2.444758 3.839072
687 497.1541090828 1.277654 4.848231
688 708.1385298511 -4.633184 3.326631
689 210.2865511616 -1.450217 2.746011
690 916.4214044420 -2.458349 5.000000
691 303.0695505841 -0.663394 3.394165
692 1064.3656713194 5.000000 0.080152
693 78.9212190913 2.652844 3.017329
694 305.1821704103 2.531320 4.519620
695 445.3013119271 5.000000 2.416108
696 882.0990336387 2.260158 -0.275730
697 175.1717705877 4.316774 3.208957
698 17.6210751030 5.000000 4.100611
