evaluations raw_y x0 x1
137 19.7665612172 0.320899 5.000000
138 58.1358953621 0.981051 -0.644765
139 16.0080326081 5.000000 2.516345
140 47.4313273841 0.329679 -5.000000
141 20.6790441955 5.000000 5.000000
142 65.1746908817 5.000000 2.686878
143 20.6790441955 5.000000 5.000000
144 12.5927056783 -0.397908 0.728347
145 76.5060386571 5.000000 -5.000000
146 41.0812784270 4.797450 0.180669
147 76.5060386571 5.000000 -5.000000
148 32.2765152223 2.908323 -5.000000
149 76.5060386571 5.000000 -5.000000
150 48.2483483925 5.000000 1.327457
151 39.2395673677 -0.946615 5.000000
152 12.7199893432 -0.002345 -0.624689
153 24.2758762532 4.243977 -5.000000
154 76.5060386571 5.000000 -5.000000
155 48.0863389787 5.000000 3.455479
156 22.7241714300 -5.000000 -5.000000
157 57.0073717282 -1.431360 5.000000
158 51.2220953919 1.905673 2.738808
159 67.5126048036 -4.453268 5.000000
160 34.6166470444 -0.716836 -5.000000
161 22.7241714300 -5.000000 -5.000000
162 59.6264185476 -0.435665 5.000000
163 65.9288488242 -3.318082 5.000000
164 8.8479583001 -2.685108 4.116255
165 56.3059915306 1.140089 -5.000000
166 8.6619714560 -5.000000 3.500259
167 15.8622900777 -5.000000 5.000000
168 40.2375851775 -5.000000 -0.905373
169 76.0693833854 -0.541986 -5.000000
170 15.8622900777 -5.000000 5.000000
171 44.6716610174 -5.000000 0.107802
172 29.8663746159 -5.000000 -1.344203
173 54.9635514916 5.000000 2.140863
174 76.5060386571 5.000000 -5.000000
175 54.8296789336 1.697370 5.000000
176 70.8637092147 0.740680 0.796008
177 65.4290465500 5.000000 -0.924463
178 47.0069781714 0.211564 -0.197808
179 15.8622900777 -5.000000 5.000000
180 15.8622900777 -5.000000 5.000000
181 76.5060386571 5.000000 -5.000000
182 20.6790441955 5.000000 5.000000
183 24.4794842173 -3.465990 -0.543121
184 22.7241714300 -5.000000 -5.000000
185 34.4135818764 -5.000000 -0.620108
186 47.0479316767 -5.000000 -0.189635
187 68.3419998168 3.998783 2.078278
188 7.2163446404 -5.000000 -0.111611
189 22.7241714300 -5.000000 -5.000000
190 42.1523131836 -0.121889 2.842189
191 22.7241714300 -5.000000 -5.000000
192 22.7241714300 -5.000000 -5.000000
193 22.7241714300 -5.000000 -5.000000
194 49.7844985862 1.114403 5.000000
195 77.5088374195 5.000000 0.856502
196 31.7819986587 -1.152875 -5.000000
197 15.3839375898 0.700692 -5.000000
198 52.0514943827 -0.201030 -1.917152
199 20.6790441955 5.000000 5.000000
200 27.5282472804 -5.000000 1.762841
201 28.7048604024 2.639479 5.000000
202 22.4656014400 0.290400 -0.418492
203 20.7936749127 0.536525 -5.000000
204 27.8585820136 -5.000000 -2.808062
205 55.0427426982 3.731311 -3.935025
206 20.6790441955 5.000000 5.000000
207 24.3676438701 5.000000 0.764158
208 42.4856594123 -0.555007 3.476440
209 15.8622900777 -5.000000 5.000000
210 75.8303480765 -5.000000 -1.024445
211 30.9005224299 1.416211 4.803861
212 15.8622900777 -5.000000 5.000000
213 22.7241714300 -5.000000 -5.000000
214 22.7241714300 -5.000000 -5.000000
215 71.5552913839 -4.729479 5.000000
216 55.3677989036 -3.519210 -2.109240
217 76.5060386571 5.000000 -5.000000
218 76.5060386571 5.000000 -5.000000
219 48.9238017848 -5.000000 -4.485573
220 43.3481633092 1.807259 1.222526
221 66.3570083367 1.374716 1.196859
222 15.2959456210 5.000000 -2.316653
223 76.5060386571 5.000000 -5.000000
224 22.7241714300 -5.000000 -5.000000
225 76.5060386571 5.000000 -5.000000
226 63.4787616971 5.000000 3.658870
227 27.0868074479 5.000000 1.778791
228 59.6701125989 -0.009782 5.000000
229 59.4728415387 -5.000000 3.407018
230 76.5060386571 5.000000 -5.000000
231 75.6550273828 -0.605588 1.865021
232 15.8622900777 -5.000000 5.000000
233 22.7241714300 -5.000000 -5.000000
234 76.5060386571 5.000000 -5.000000
235 5.2624956795 -2.666358 -1.418759
236 75.6092117448 1.152620 -5.000000
237 22.7241714300 -5.000000 -5.000000
238 41.9981396348 -1.883058 2.835631
239 54.5886928272 -0.123228 -5.000000
240 20.6790441955 5.000000 5.000000
241 11.8845775097 -3.355972 2.182491
242 34.7760010384 -1.076765 0.883266
243 70.7750777363 -0.011460 -4.487354
244 15.8622900777 -5.000000 5.000000
245 48.9986398162 -5.000000 -0.506344
246 15.8622900777 -5.000000 5.000000
247 20.6790441955 5.000000 5.000000
248 51.7717464334 -5.000000 4.779118
249 20.6790441955 5.000000 5.000000
250 28.9837856791 5.000000 1.535531
251 11.1556229440 0.786439 0.465850
252 64.4331812765 2.506482 -0.951384
253 57.1260977804 -0.483978 -2.739396
254 20.6790441955 5.000000 5.000000
255 20.6790441955 5.000000 5.000000
256 18.6764641316 -5.000000 -0.934888
257 75.9551498355 2.203969 5.000000
258 9.6026040296 5.000000 1.567861
259 49.1225426470 -2.901194 5.000000
260 53.5981637693 -2.187527 1.408750
261 74.0910463004 -5.000000 -1.292075
262 45.7645824776 -1.929512 5.000000
263 4.2299477392 1.857365 -0.939068
264 50.4068111942 -5.000000 -0.845018
265 43.4493583557 1.283780 4.619343
266 16.1940127435 -3.884760 5.000000
267 29.9287105490 2.578856 5.000000
268 30.2478256650 -2.402586 5.000000
269 46.5273846270 -5.000000 4.302805
270 66.1939770365 -5.000000 0.259080
271 25.1764921067 -5.000000 -1.822021
272 15.8622900777 -5.000000 5.000000
273 15.8622900777 -5.000000 5.000000
274 59.7382536125 -5.000000 4.983050
275 51.9577052806 -2.686725 -5.000000
276 20.6790441955 5.000000 5.000000
277 31.6795898858 5.000000 -2.069540
278 32.1790681372 -2.626152 -5.000000
279 47.3585670972 3.139288 -5.000000
280 49.3788282969 -5.000000 -0.029835
281 22.7241714300 -5.000000 -5.000000
282 43.7541704011 2.033715 -5.000000
283 76.5060386571 5.000000 -5.000000
284 36.4546833133 -0.872759 -5.000000
285 19.4824530790 5.000000 -3.891293
286 50.6249624991 -4.931993 1.030202
287 22.7241714300 -5.000000 -5.000000
288 31.7452449728 -5.000000 2.011357
289 76.5060386571 5.000000 -5.000000
290 43.9104119145 -2.705916 5.000000
291 22.7241714300 -5.000000 -5.000000
292 41.4834310874 0.988484 5.000000
293 52.2536045775 5.000000 3.387537
294 15.8622900777 -5.000000 5.000000
295 15.8622900777 -5.000000 5.000000
296 16.2533385458 -5.000000 0.576282
297 44.0893834352 -4.961681 5.000000
298 20.6790441955 5.000000 5.000000
299 22.7241714300 -5.000000 -5.000000
300 76.0091781465 -0.628057 5.000000
301 54.2939776419 -3.269980 2.491201
302 42.4568045062 0.794945 -0.745389
303 51.4994858181 -0.128727 4.517646
304 40.8215197005 1.564129 5.000000
305 28.9537072033 -5.000000 0.515405
306 30.7687596381 2.029144 -5.000000
307 76.5060386571 5.000000 -5.000000
308 20.6790441955 5.000000 5.000000
309 31.5499827697 5.000000 -1.220141
310 25.8330233003 5.000000 2.481627
311 38.6762279654 5.000000 -1.276229
312 51.3812476798 2.435673 1.751626
313 20.6790441955 5.000000 5.000000
314 76.9575072203 3.155490 -5.000000
315 19.1729839533 5.000000 -2.452355
316 66.5517069251 3.988233 -5.000000
317 72.5571972801 1.571372 -0.909315
318 10.8719097519 3.700681 -1.094262
319 46.5276644257 2.138575 -5.000000
320 33.1172145754 -4.605947 5.000000
321 76.5060386571 5.000000 -5.000000
322 39.3689278736 3.035054 -5.000000
323 22.7241714300 -5.000000 -5.000000
324 48.5609750851 -5.000000 -0.159057
325 74.2710792943 -3.048301 3.634976
326 22.7241714300 -5.000000 -5.000000
327 15.6040043983 2.870982 -0.821852
328 73.9161623189 3.991798 -5.000000
329 76.5060386571 5.000000 -5.000000
330 6.8008380275 5.000000 -0.751705
331 7.7184946125 5.000000 -3.204430
332 37.5081539921 5.000000 3.915522
333 22.7241714300 -5.000000 -5.000000
334 20.6790441955 5.000000 5.000000
335 22.7241714300 -5.000000 -5.000000
336 17.9146493387 5.000000 0.287875
337 20.2169298980 5.000000 -1.151977
338 32.5420169951 2.096573 -4.312822
339 26.1217956814 -2.908322 -3.634740
340 52.0868303662 -2.304688 5.000000
341 10.1968650376 3.583864 0.956792
342 12.4502669036 -5.000000 -2.701684
343 76.9123504510 3.903420 -0.648701
344 66.3019116118 5.000000 -0.118191
345 76.8675616653 5.000000 -3.910883
346 32.7074157217 -3.972609 5.000000
347 48.0644906849 5.000000 -0.904767
348 10.8713873761 5.000000 4.367809
349 20.6790441955 5.000000 5.000000
350 65.8737827564 -0.908963 -0.515720
351 76.5060386571 5.000000 -5.000000
352 23.1044750930 -1.110125 0.247347
353 38.5334197310 -1.135474 -0.646031
354 43.5286853404 4.091944 0.167209
355 22.7241714300 -5.000000 -5.000000
356 5.0931347908 -5.000000 -3.926448
357 22.7241714300 -5.000000 -5.000000
358 9.8928736441 5.000000 -2.521735
359 29.9100075254 1.243145 -5.000000
360 41.3344736880 4.730833 5.000000
361 76.5060386571 5.000000 -5.000000
362 70.3008671131 1.091006 -3.185530
363 76.5060386571 5.000000 -5.000000
364 63.4026732421 3.613508 -0.110978
365 22.4717716863 5.000000 -1.306171
366 20.6790441955 5.000000 5.000000
367 45.5382643371 -2.630839 -5.000000
368 54.2161114151 1.922234 5.000000
369 23.2288116358 5.000000 -0.830078
370 69.5148674547 2.177839 -5.000000
371 71.7268132923 0.534286 2.177608
372 15.8622900777 -5.000000 5.000000
373 24.3177078803 1.499228 3.991308
374 20.6790441955 5.000000 5.000000
375 22.7241714300 -5.000000 -5.000000
376 35.6615571430 4.680816 -5.000000
377 22.7241714300 -5.000000 -5.000000
378 31.1691111326 -4.158969 -5.000000
379 42.6055688688 -0.792102 5.000000
380 76.5060386571 5.000000 -5.000000
381 76.6359417069 -0.901306 3.566146
382 22.7241714300 -5.000000 -5.000000
383 26.2180047920 -0.630464 2.427313
384 69.7732882158 -5.000000 -0.550062
385 15.8622900777 -5.000000 5.000000
386 15.6805236777 5.000000 -1.164322
387 20.6790441955 5.000000 5.000000
388 76.5060386571 5.000000 -5.000000
389 76.5497456965 4.858694 -0.752901
390 44.1788277730 4.406491 -5.000000
391 62.7566887897 1.456960 -5.000000
392 72.3505543702 1.888368 -1.415602
393 36.0358267401 5.000000 -2.262393
394 68.7544579356 3.516378 5.000000
395 12.4227805713 -1.265968 -3.051053
396 23.0190693701 4.247888 -3.434230
397 77.3944061154 4.092142 5.000000
398 62.7082648151 2.515895 5.000000
399 54.9209225922 -5.000000 4.371439
400 38.2586610266 -2.655488 5.000000
401 76.5060386571 5.000000 -5.000000
402 26.6689865739 -0.960489 -0.728377
403 36.6251731210 -0.584659 3.228267
404 68.3006727896 0.813480 -0.184125
405 64.8929228580 1.455583 -5.000000
406 39.3835989020 -0.413259 5.000000
407 3.9846697433 5.000000 -3.000679
408 22.1150161115 5.000000 -2.109254
409 71.0540786331 1.813415 -0.678768
410 49.7427800116 -4.034983 4.565724
411 14.4694116918 0.201105 -5.000000
412 76.6943707787 5.000000 4.792867
413 76.5060386571 5.000000 -5.000000
414 20.6790441955 5.000000 5.000000
415 65.6998118540 2.287195 -5.000000
416 38.4823756312 0.607019 5.000000
417 47.2674272939 5.000000 2.198023
418 5.0950733859 2.056369 1.789122
419 44.3877030474 -0.970015 -1.489624
420 24.8156659448 5.000000 -0.471974
421 76.5060386571 5.000000 -5.000000
422 53.3972358310 1.565994 -5.000000
423 76.8015445463 -2.441533 5.000000
424 40.7402062371 -4.943831 1.093843
425 22.7241714300 -5.000000 -5.000000
426 15.8622900777 -5.000000 5.000000
427 59.5624360861 1.897447 -4.820266
428 26.1066714320 -5.000000 -0.254588
429 20.6790441955 5.000000 5.000000
430 70.8188909328 3.272116 -4.986111
431 22.7241714300 -5.000000 -5.000000
432 28.3459333672 4.953439 5.000000
433 22.7241714300 -5.000000 -5.000000
434 76.5060386571 5.000000 -5.000000
435 73.3373476341 2.047866 -5.000000
436 22.7241714300 -5.000000 -5.000000
437 17.9981111941 3.652544 4.861711
438 15.8622900777 -5.000000 5.000000
439 46.2565281864 2.506345 -1.120019
440 76.5060386571 5.000000 -5.000000
441 61.7961616496 -1.861289 -1.528326
442 76.5060386571 5.000000 -5.000000
443 10.9532118731 -1.686168 3.579244
444 15.8622900777 -5.000000 5.000000
445 29.2877338673 5.000000 -4.370592
446 68.9777619721 5.000000 -0.720656
447 9.5185650319 1.034345 5.000000
448 29.4129543817 5.000000 -2.065639
449 75.6136142798 4.460218 -1.106753
450 16.1149025150 1.392616 -5.000000
451 76.5060386571 5.000000 -5.000000
452 52.1120430052 -3.692269 2.737761
453 43.9202567892 1.464007 -0.754132
454 32.1722053107 -5.000000 -3.296083
455 58.5291647282 4.999708 -2.891079
456 23.8531563897 5.000000 -3.621918
457 22.7241714300 -5.000000 -5.000000
458 76.5060386571 5.000000 -5.000000
459 20.6790441955 5.000000 5.000000
460 19.3830296835 5.000000 -3.210487
461 6.5578045789 0.019896 -2.082065
462 73.9630604302 4.901313 5.000000
463 22.7241714300 -5.000000 -5.000000
464 7.0898714829 2.383124 -0.955352
465 50.8469583695 1.186188 -5.000000
466 67.9404181454 -1.107250 -0.865720
467 76.5060386571 5.000000 -5.000000
468 52.2518563004 2.775731 -5.000000
469 47.9687122083 3.467849 -3.314830
470 20.6790441955 5.000000 5.000000
471 71.0205941612 0.166510 -5.000000
472 33.1320877115 4.991497 5.000000
473 67.2582302955 5.000000 -1.531889
474 22.7241714300 -5.000000 -5.000000
475 43.1862173691 5.000000 -1.744553
476 35.8671103762 5.000000 -0.420490
477 32.1223738642 -5.000000 0.042049
478 71.0266061068 3.217480 5.000000
479 9.3715113436 2.156620 5.000000
480 22.7241714300 -5.000000 -5.000000
481 43.9994188441 3.350930 4.268946
482 20.6790441955 5.000000 5.000000
483 72.7059252634 5.000000 -2.632713
484 14.9842749075 0.933819 -3.250702
485 75.7135241488 4.997353 -5.000000
486 20.1063646547 -2.079556 -0.662937
487 76.5060386571 5.000000 -5.000000
488 19.4518488620 2.229194 -5.000000
489 20.6790441955 5.000000 5.000000
490 3.7153494212 5.000000 -3.819508
491 75.8931452494 -5.000000 3.543027
492 20.6790441955 5.000000 5.000000
493 16.6416497464 5.000000 3.547222
494 61.8081071952 5.000000 2.679303
495 20.6790441955 5.000000 5.000000
496 22.7241714300 -5.000000 -5.000000
497 76.5060386571 5.000000 -5.000000
498 15.8622900777 -5.000000 5.000000
499 34.1920687398 5.000000 -3.632898
500 11.7807102663 -2.170083 -3.456663
501 10.0419289068 5.000000 -2.382506
502 56.6437027383 2.194634 1.060555
503 69.3873926010 -3.346929 0.638721
504 15.8622900777 -5.000000 5.000000
505 11.7410058474 -2.022472 -5.000000
506 14.4470678588 5.000000 -3.009518
507 20.6790441955 5.000000 5.000000
508 51.9742282899 -5.000000 2.583971
509 30.9354935694 5.000000 -3.666068
510 75.8344808798 -3.679539 -5.000000
511 17.3090470132 4.385719 -4.553292
512 63.9824175061 4.877119 -5.000000
513 22.5649142639 -5.000000 4.425281
514 76.5060386571 5.000000 -5.000000
515 19.6484172428 -5.000000 1.286420
516 22.5122322749 4.921579 -5.000000
517 34.0557715170 5.000000 -0.801637
518 32.7592012325 -5.000000 -1.415393
519 43.7690249284 -5.000000 0.930504
520 48.2156978081 -0.566954 -3.955671
521 41.9324056630 5.000000 -3.876498
522 76.5060386571 5.000000 -5.000000
523 35.1609825999 -0.038948 -5.000000
524 43.4138321868 5.000000 -4.312103
525 20.6790441955 5.000000 5.000000
526 12.7366337502 5.000000 -3.950212
527 17.0887824352 5.000000 4.630698
528 55.2321371028 1.355193 -5.000000
529 51.4827527722 -5.000000 -2.515836
530 60.5553702550 -0.551777 -5.000000
531 19.4767934483 5.000000 2.009775
532 20.6790441955 5.000000 5.000000
533 24.5030622521 -3.025503 -4.724846
534 22.7241714300 -5.000000 -5.000000
535 44.8629650423 1.211492 -0.111140
536 40.4822378338 5.000000 1.668586
537 20.6790441955 5.000000 5.000000
538 20.6790441955 5.000000 5.000000
539 22.7241714300 -5.000000 -5.000000
540 76.5060386571 5.000000 -5.000000
541 52.9047625184 -2.041554 -5.000000
542 63.1725882438 0.378680 5.000000
543 22.7241714300 -5.000000 -5.000000
544 69.8771287364 4.630835 5.000000
545 60.6355838253 5.000000 -3.521741
546 76.5060386571 5.000000 -5.000000
547 24.5588706381 5.000000 -3.324373
548 37.8033783366 0.547036 -5.000000
549 51.9080595089 5.000000 -3.735639
550 77.5997186455 3.890748 -5.000000
551 7.5936081658 0.909038 -5.000000
552 54.7112924482 -1.633010 2.803660
553 56.8521461805 3.585856 1.139587
554 23.2935232765 -0.243803 0.069221
555 49.2637795004 4.280100 4.899435
556 10.5160404163 4.931387 1.144960
557 20.6790441955 5.000000 5.000000
558 20.6790441955 5.000000 5.000000
559 22.7241714300 -5.000000 -5.000000
560 3.2144427028 -3.719916 -5.000000
561 76.5060386571 5.000000 -5.000000
562 76.5060386571 5.000000 -5.000000
563 20.6790441955 5.000000 5.000000
564 26.1346246847 3.914975 -5.000000
565 76.9294101444 -4.940829 -2.029952
566 22.7241714300 -5.000000 -5.000000
567 76.5060386571 5.000000 -5.000000
568 22.7241714300 -5.000000 -5.000000
569 76.5060386571 5.000000 -5.000000
570 54.2164312663 5.000000 -1.195150
571 76.5060386571 5.000000 -5.000000
572 59.2766957550 -2.915391 -4.212969
573 76.5060386571 5.000000 -5.000000
574 3.2839876984 3.603065 -3.350325
575 46.1304422947 -1.808172 -3.801264
576 53.3971691602 4.990848 -4.206554
577 25.0820336089 5.000000 -2.667197
578 19.5699895807 1.840578 -4.864462
579 40.3493830303 -5.000000 -1.575021
580 72.4576728147 3.290330 -5.000000
581 36.7410449514 -2.992868 -2.643700
582 20.6790441955 5.000000 5.000000
583 20.5016661155 1.827725 -5.000000
584 53.4851953538 0.336311 0.119575
585 34.4375047424 4.173271 5.000000
586 16.9816750998 5.000000 2.720307
587 44.8740443742 5.000000 -3.977862
588 25.7848089003 3.915774 -5.000000
589 76.5060386571 5.000000 -5.000000
590 76.5060386571 5.000000 -5.000000
591 15.8622900777 -5.000000 5.000000
592 32.0653136215 0.260332 -5.000000
593 45.7181706670 3.787569 -5.000000
594 22.7241714300 -5.000000 -5.000000
595 76.5060386571 5.000000 -5.000000
596 76.5060386571 5.000000 -5.000000
597 73.2353403346 -2.936112 0.015333
598 20.0185100528 5.000000 -2.238169
599 20.6790441955 5.000000 5.000000
600 22.7241714300 -5.000000 -5.000000
601 70.5271390021 -5.000000 -1.639237
602 54.2550692120 -2.444545 -2.882880
603 59.7237583824 -0.421451 -2.961703
604 30.8737129218 2.606012 -5.000000
605 16.1668940568 -1.295693 -5.000000
606 50.7203040470 5.000000 -4.942106
607 13.7390316733 -5.000000 -4.742998
608 7.5853580784 -5.000000 -4.949248
609 15.8622900777 -5.000000 5.000000
610 42.2961127944 -5.000000 -1.624828
611 76.5060386571 5.000000 -5.000000
612 56.4774058353 -5.000000 -1.038591
613 29.0635818523 -1.608330 -4.373467
614 15.8622900777 -5.000000 5.000000
615 70.8858955836 -5.000000 0.278703
616 54.6110535143 -3.455995 5.000000
617 76.5060386571 5.000000 -5.000000
618 67.8211554196 -2.471992 3.247814
619 14.6234688148 -1.825665 -4.428952
620 40.7755472058 2.734760 -5.000000
621 11.6740687150 3.229806 2.899474
622 22.7241714300 -5.000000 -5.000000
623 22.7241714300 -5.000000 -5.000000
624 49.2161517445 5.000000 0.969450
625 22.7241714300 -5.000000 -5.000000
626 43.2025518232 5.000000 -4.139506
627 19.9408463507 0.193870 -4.375032
628 40.2666787026 3.545020 -5.000000
629 76.5060386571 5.000000 -5.000000
630 15.8622900777 -5.000000 5.000000
631 22.7241714300 -5.000000 -5.000000
632 2.9889903689 -5.000000 -4.539375
633 40.3405802176 4.202676 -5.000000
634 43.2130947525 0.163236 -2.596442
635 22.7241714300 -5.000000 -5.000000
636 22.7241714300 -5.000000 -5.000000
637 63.7063608421 -0.371153 -5.000000
638 22.7241714300 -5.000000 -5.000000
639 27.6549953901 -5.000000 -2.336188
640 7.7773214958 0.812879 -5.000000
641 20.5410803483 -5.000000 4.898342
642 72.2233494625 -2.242172 -5.000000
643 22.7241714300 -5.000000 -5.000000
644 3.2864707291 2.818439 -5.000000
645 3.2911833534 -5.000000 -3.588259
646 62.8988435405 -1.746644 5.000000
647 22.7241714300 -5.000000 -5.000000
648 76.5060386571 5.000000 -5.000000
649 49.5885808532 0.920301 -3.632132
650 20.6815404100 -3.211947 -3.644522
651 57.7402618452 -4.182818 -2.321533
652 17.4211637651 -4.447943 -0.739275
653 11.1094299167 2.660558 4.928234
654 50.1146285460 1.496901 -1.429230
655 5.8740664893 -2.570472 1.104223
656 42.7124802877 4.358921 -5.000000
657 49.2152636534 4.478323 -5.000000
658 45.4657601944 -5.000000 -1.114043
659 22.7241714300 -5.000000 -5.000000
660 32.3634033636 1.567789 3.830853
661 50.2708074502 -5.000000 -3.534956
662 34.5380018577 4.770002 -2.513090
663 6.7104507464 -4.389092 5.000000
664 20.6743597309 -2.295433 -5.000000
665 13.2218045105 3.323849 -2.072400
666 48.8742787641 -4.941389 -3.571464
667 20.6790441955 5.000000 5.000000
668 76.5060386571 5.000000 -5.000000
669 10.0513864122 -0.992104 -3.298287
670 73.4332686461 2.958520 -3.224115
671 6.6667600321 -3.934525 -4.172566
672 76.5060386571 5.000000 -5.000000
673 22.0135569202 -3.294515 -5.000000
674 31.8288791502 -0.283814 -4.336184
675 15.8622900777 -5.000000 5.000000
676 46.5093258498 -3.310216 5.000000
677 68.6159026757 5.000000 -0.457253
678 67.4277254023 -4.789015 -5.000000
679 28.6431001993 1.171907 -0.835153
680 54.0990402376 -5.000000 -0.839151
681 10.8102951505 -1.606371 0.796263
682 17.5808537950 -5.000000 -4.216477
683 40.8085249770 0.535124 0.057744
684 58.2950384359 -1.255783 -5.000000
685 15.8622900777 -5.000000 5.000000
686 24.8861440381 -3.736519 -5.000000
687 22.7241714300 -5.000000 -5.000000
688 32.2962030376 5.000000 -4.849010
689 15.1519697145 -5.000000 -1.886450
690 15.8622900777 -5.000000 5.000000
691 22.7241714300 -5.000000 -5.000000
692 25.6459142454 -5.000000 3.324050
693 42.2357974786 -5.000000 -4.043039
694 76.5060386571 5.000000 -5.000000
695 40.1797365161 -4.896604 -2.372078
696 30.5380771703 -4.992095 3.030263
697 34.3377127750 -5.000000 2.265350
